country,fullName,clubName,position,counterGames,counterGoals
Нидерланды,Иванов Глеб Васильевич,Ливерпуль,defender,105,60
Нидерланды,Яковлев Тихон Маркович,Зенит,defender,56,36
Испания,Орлов Александр Семёнович,Спартак,halfdefender,95,78
Франция,Никитин Даниил Вячеславович,ЦСКА,attacker,162,84
Аргентина,Марков Михаил Егорович,Зенит,attacker,3,2
Италия,Фёдоров Роман Валентинович,Манчестер Сити,halfdefender,18,10
Нидерланды,Смирнов Сергей Эльдарович,Реал Мадрид,defender,37,25
Англия,Морозов Михаил Борисович,ПСЖ,defender,97,65
Нидерланды,Гордеев Даниил Григорьевич,ПСЖ,halfdefender,23,12
Нидерланды,Марков Арсений Георгиевич,Спартак,defender,100,75
Германия,Смирнов Фёдор Михайлович,Динамо,defender,24,12
Италия,Морозов Максим Валентинович,Зенит,defender,61,1
Италия,Макаров Олег Анатольевич,Ювентус,halfdefender,81,53
Португалия,Жуков Максим Иванович,Динамо,defender,157,7
Нидерланды,Сидоров Вадим Германович,Динамо,attacker,142,69
Франция,Барсуков Юрий Геннадьевич,Барселона,defender,0,0
Англия,Попов Анатолий Рустамович,Локомотив,attacker,123,16
Нидерланды,Семёнов Артём Кириллович,Бавария,attacker,32,31
Франция,Титов Анатолий Кириллович,Барселона,defender,179,34
Нидерланды,Павлов Кирилл Павлович,ПСЖ,halfdefender,161,1
Англия,Борисов Степан Арсеньевич,Манчестер Сити,halfdefender,9,4
Франция,Данилов Михаил Геннадьевич,Бавария,attacker,157,9
Бразилия,Петров Тимофей Эдуардович,Зенит,attacker,125,67
Франция,Касаткин Лев Андреевич,ЦСКА,halfdefender,174,90
Аргентина,Медведев Степан Вадимович,Манчестер Сити,halfdefender,129,41
Нидерланды,Алексеев Олег Тарасович,Ливерпуль,attacker,117,21
Германия,Титов Анатолий Ярославович,ЦСКА,halfdefender,49,3
Португалия,Воробьёв Максим Григорьевич,Ювентус,halfdefender,85,2
Италия,Семёнов Денис Равильевич,Зенит,attacker,145,54
Англия,Титов Кирилл Арсеньевич,Ливерпуль,halfdefender,140,23
Бразилия,Павлов Юрий Романович,Барселона,halfdefender,169,18
Англия,Барсуков Тимофей Евгеньевич,Ювентус,halfdefender,45,43
Германия,Гусев Вячеслав Андреевич,Динамо,attacker,152,35
Португалия,Зайцев Михаил Рустамович,Динамо,halfdefender,28,7
Бразилия,Сидоров Григорий Егорович,Бавария,goalkeeper,76,-38
Португалия,Николаев Дмитрий Радмирович,Локомотив,defender,126,41
Аргентина,Воробьёв Матвей Александрович,Арсенал,goalkeeper,87,-19
Франция,Фролов Григорий Витальевич,Реал Мадрид,attacker,171,62
Португалия,Васильев Олег Викторович,Барселона,attacker,164,54
Нидерланды,Блинов Лев Георгиевич,Ливерпуль,goalkeeper,66,-26
Россия,Семёнов Григорий Васильевич,Бавария,goalkeeper,65,-25
Россия,Морозов Егор Вячеславович,Барселона,defender,164,16
Россия,Шестаков Михаил Валерьевич,Реал Мадрид,halfdefender,54,27
Испания,Филиппов Матвей Егорович,ПСЖ,attacker,163,20
Франция,Блинов Вячеслав Степанович,Барселона,defender,47,30
Англия,Яковлев Владимир Валерьевич,ЦСКА,defender,68,67
Бразилия,Сидоров Анатолий Леонидович,Арсенал,defender,71,16
Португалия,Филиппов Руслан Леонидович,ПСЖ,defender,176,31
Аргентина,Новиков Григорий Леонидович,ПСЖ,attacker,96,71
Португалия,Савельев Константин Арсеньевич,Спартак,attacker,24,5
Россия,Фомин Роман Григорьевич,Арсенал,attacker,86,59
Россия,Романов Никита Васильевич,Ливерпуль,defender,157,78
Франция,Антонов Руслан Олегович,Ливерпуль,defender,22,18
Аргентина,Данилов Григорий Данилович,Зенит,attacker,89,15
Нидерланды,Борисов Андрей Дмитриевич,Локомотив,defender,24,8
Франция,Зайцев Матвей Денисович,ЦСКА,attacker,64,42
Аргентина,Фролов Антон Борисович,Барселона,goalkeeper,157,-111
Португалия,Андреев Григорий Геннадьевич,Спартак,attacker,92,87
Аргентина,Лазарев Григорий Николаевич,Реал Мадрид,attacker,117,10
Германия,Иванов Юрий Георгиевич,ПСЖ,attacker,134,21
Франция,Фролов Илья Васильевич,Локомотив,attacker,172,42
Германия,Антонов Валерий Тимофеевич,ПСЖ,attacker,64,52
Португалия,Шестаков Олег Тарасович,Реал Мадрид,defender,30,3
Нидерланды,Борисов Иван Вадимович,Спартак,goalkeeper,67,-15
Бразилия,Иванов Вячеслав Фёдорович,Локомотив,goalkeeper,41,-4
Россия,Кудрявцев Фёдор Михайлович,Ювентус,halfdefender,14,5
Португалия,Гусев Никита Ильич,Манчестер Сити,halfdefender,109,62
Португалия,Борисов Матвей Юрьевич,Реал Мадрид,defender,0,0
Германия,Рябов Сергей Петрович,Барселона,halfdefender,67,12
Франция,Соловьёв Андрей Арсеньевич,ЦСКА,attacker,118,3
Португалия,Волков Егор Петрович,ПСЖ,defender,156,66
Бразилия,Куликов Андрей Юрьевич,Бавария,defender,10,0
Германия,Воробьёв Никита Степанович,Локомотив,defender,52,46
Нидерланды,Никитин Станислав Маркович,Бавария,defender,93,56
Аргентина,Марков Вячеслав Тарасович,ПСЖ,halfdefender,175,6
Испания,Рябов Кирилл Максимович,Манчестер Сити,attacker,0,0
Франция,Григорьев Станислав Борисович,Зенит,halfdefender,19,5
Россия,Степанов Денис Кириллович,Манчестер Сити,defender,126,29
Италия,Гордеев Иван Тарасович,Зенит,halfdefender,179,66
Германия,Гордеев Глеб Егорович,Арсенал,halfdefender,20,10
Аргентина,Кондратьев Анатолий Кириллович,Ювентус,halfdefender,56,3
Россия,Козлов Матвей Рустамович,Арсенал,defender,37,34
Англия,Мельников Роман Матвеевич,Динамо,defender,51,34
Италия,Касаткин Дмитрий Григорьевич,Барселона,goalkeeper,28,-14
Германия,Беляев Андрей Романович,Спартак,defender,12,8
Германия,Васильев Виктор Ильич,ПСЖ,attacker,21,14
Германия,Егоров Вадим Данилович,Манчестер Сити,halfdefender,63,62
Россия,Лебедев Руслан Вячеславович,Локомотив,halfdefender,96,7
Аргентина,Николаев Ярослав Михайлович,ЦСКА,defender,10,10
Италия,Кузнецов Артём Константинович,Зенит,attacker,71,59
Португалия,Михайлов Артём Радмирович,Бавария,halfdefender,148,14
Италия,Петров Степан Матвеевич,Арсенал,halfdefender,159,60
Нидерланды,Соловьёв Александр Кириллович,Бавария,goalkeeper,6,-3
Нидерланды,Соколов Илья Николаевич,Динамо,defender,87,85
Россия,Орлов Максим Вячеславович,Спартак,halfdefender,154,64
Италия,Григорьев Арсений Германович,Арсенал,halfdefender,180,76
Италия,Григорьев Вадим Леонидович,Реал Мадрид,halfdefender,28,28
Испания,Григорьев Кирилл Валерьевич,Зенит,goalkeeper,83,-75
Испания,Борисов Никита Геннадьевич,Зенит,attacker,169,48
Испания,Лазарев Глеб Алексеевич,Динамо,defender,115,89
Германия,Макаров Антон Никитич,Ливерпуль,goalkeeper,91,-53
Россия,Фролов Матвей Евгеньевич,Локомотив,defender,146,55
Нидерланды,Николаев Павел Вадимович,Спартак,attacker,129,31
Россия,Блинов Никита Георгиевич,Реал Мадрид,halfdefender,65,26
Португалия,Филиппов Даниил Денисович,Ювентус,attacker,135,57
Нидерланды,Павлов Ярослав Рустамович,Бавария,attacker,26,11
Германия,Николаев Дмитрий Радмирович,Ливерпуль,halfdefender,138,56
Аргентина,Беляев Иван Вячеславович,Зенит,defender,6,4
Нидерланды,Николаев Арсений Сергеевич,ПСЖ,halfdefender,150,55
Германия,Борисов Арсений Георгиевич,Бавария,defender,73,56
Англия,Марков Андрей Равильевич,Арсенал,halfdefender,67,19
Аргентина,Андреев Сергей Никитич,Арсенал,attacker,27,22
Франция,Савельев Иван Валерьевич,Ювентус,defender,78,24
Нидерланды,Сергеев Роман Станиславович,Бавария,defender,153,38
Франция,Макаров Константин Игоревич,Ювентус,defender,41,5
Нидерланды,Мельников Иван Павлович,Зенит,defender,31,28
Португалия,Гордеев Вячеслав Олегович,Манчестер Сити,halfdefender,110,59
Испания,Андреев Станислав Михайлович,Бавария,halfdefender,35,21
Португалия,Титов Иван Максимович,Зенит,halfdefender,64,57
Нидерланды,Захаров Сергей Егорович,Реал Мадрид,defender,127,57
Италия,Титов Станислав Ярославович,Реал Мадрид,defender,73,56
Италия,Касаткин Денис Геннадьевич,ЦСКА,halfdefender,51,43
Германия,Титов Андрей Денисович,ЦСКА,attacker,80,51
Франция,Мельников Александр Фёдорович,Арсенал,halfdefender,12,3
Португалия,Степанов Тихон Равильевич,Реал Мадрид,defender,87,7
Россия,Гаврилов Михаил Андреевич,ЦСКА,attacker,117,46
Нидерланды,Шестаков Константин Антонович,Барселона,defender,19,3
Португалия,Романов Михаил Борисович,Манчестер Сити,defender,43,10
Нидерланды,Беляев Анатолий Антонович,Зенит,attacker,159,38
Германия,Михайлов Глеб Владимирович,Динамо,attacker,18,8
Аргентина,Медведев Фёдор Кириллович,Ювентус,halfdefender,164,17
Германия,Кузнецов Ярослав Георгиевич,Манчестер Сити,halfdefender,22,11
Аргентина,Иванов Андрей Данилович,Арсенал,goalkeeper,173,-85
Бразилия,Шестаков Даниил Матвеевич,Реал Мадрид,defender,83,69
Португалия,Титов Арсений Денисович,Ювентус,halfdefender,104,74
Нидерланды,Кудрявцев Юрий Эльдарович,Арсенал,attacker,139,9
Россия,Мельников Анатолий Викторович,Бавария,defender,106,65
Испания,Никитин Виктор Александрович,Манчестер Сити,defender,31,24
Аргентина,Кузнецов Артём Равильевич,Манчестер Сити,goalkeeper,177,-175
Нидерланды,Жуков Станислав Эдуардович,ЦСКА,attacker,129,6
Германия,Марков Руслан Валерьевич,Бавария,attacker,179,2
Аргентина,Козлов Роман Ярославович,Манчестер Сити,defender,106,40
Франция,Сергеев Сергей Леонидович,ЦСКА,defender,64,58
Италия,Морозов Тихон Юрьевич,Зенит,goalkeeper,176,-78
Англия,Андреев Станислав Тимофеевич,Ливерпуль,defender,4,2
Италия,Тарасов Глеб Русланович,Манчестер Сити,defender,94,0
Аргентина,Шестаков Юрий Витальевич,Манчестер Сити,attacker,115,60
Аргентина,Егоров Павел Тарасович,ПСЖ,defender,149,8
Россия,Михайлов Тихон Павлович,Зенит,defender,96,34
Франция,Соколов Иван Геннадьевич,Спартак,goalkeeper,84,0
Италия,Лебедев Юрий Андреевич,Арсенал,halfdefender,22,14
Испания,Лазарев Пётр Анатольевич,Барселона,goalkeeper,35,-34
Аргентина,Семёнов Андрей Никитич,Бавария,halfdefender,51,7
Нидерланды,Новиков Денис Дмитриевич,ПСЖ,defender,68,2
Германия,Орлов Максим Михайлович,Ювентус,defender,26,5
Германия,Барсуков Юрий Борисович,Барселона,halfdefender,133,90
Испания,Фролов Георгий Эльдарович,Ливерпуль,defender,125,17
Испания,Барсуков Тимофей Вячеславович,Зенит,goalkeeper,21,-17
Испания,Фролов Ярослав Константинович,Зенит,attacker,124,10
Бразилия,Соколов Максим Степанович,Ювентус,halfdefender,39,6
Франция,Гаврилов Сергей Никитич,Бавария,halfdefender,48,15
Бразилия,Яковлев Иван Вадимович,Зенит,halfdefender,53,23
Россия,Антонов Александр Николаевич,Манчестер Сити,halfdefender,50,4
Франция,Алексеев Егор Семёнович,Манчестер Сити,defender,135,21
Португалия,Семёнов Даниил Фёдорович,Бавария,defender,96,55
Германия,Кудрявцев Степан Вадимович,ПСЖ,halfdefender,90,14
Испания,Беляев Фёдор Анатольевич,ПСЖ,halfdefender,94,58
Италия,Семёнов Анатолий Константинович,Зенит,halfdefender,26,24
Бразилия,Алексеев Лев Эльдарович,Спартак,defender,174,38
Англия,Смирнов Роман Олегович,ЦСКА,attacker,59,40
Аргентина,Петров Константин Викторович,Барселона,attacker,36,4
Россия,Никитин Пётр Александрович,Бавария,goalkeeper,4,-4
Германия,Рябов Станислав Эльдарович,Манчестер Сити,halfdefender,78,41
Аргентина,Антонов Егор Арсеньевич,Манчестер Сити,halfdefender,8,3
Франция,Петров Тихон Григорьевич,Локомотив,halfdefender,180,47
Испания,Данилов Тихон Данилович,Ливерпуль,halfdefender,115,51
Англия,Степанов Пётр Васильевич,Ливерпуль,halfdefender,134,47
Германия,Лебедев Артём Петрович,Барселона,halfdefender,11,1
Аргентина,Марков Константин Эльдарович,Манчестер Сити,attacker,100,89
Нидерланды,Титов Сергей Матвеевич,ПСЖ,defender,8,7
Италия,Соловьёв Валерий Денисович,Бавария,attacker,28,17
Англия,Борисов Андрей Леонидович,Барселона,halfdefender,110,40
Испания,Фёдоров Валерий Равильевич,ПСЖ,goalkeeper,79,-76
Россия,Григорьев Роман Леонидович,Манчестер Сити,goalkeeper,123,-43
Франция,Васильев Кирилл Евгеньевич,Динамо,defender,34,30
Испания,Яковлев Матвей Максимович,Арсенал,halfdefender,52,0
Италия,Савельев Валерий Леонидович,Зенит,defender,151,47
Германия,Фёдоров Дмитрий Михайлович,Барселона,halfdefender,44,1
Испания,Беляев Никита Егорович,Локомотив,halfdefender,132,40
Германия,Фролов Ярослав Викторович,ЦСКА,halfdefender,6,5
Германия,Барсуков Станислав Ярославович,Барселона,goalkeeper,79,-40
Испания,Николаев Константин Иванович,Манчестер Сити,defender,87,10
Франция,Григорьев Юрий Иванович,Ливерпуль,attacker,81,29
Англия,Лебедев Никита Александрович,Бавария,defender,122,40
Россия,Смирнов Фёдор Денисович,Локомотив,goalkeeper,10,-8
Италия,Антонов Станислав Андреевич,Реал Мадрид,attacker,148,60
Бразилия,Калинин Даниил Эдуардович,Локомотив,defender,22,20
Испания,Васильев Валерий Владимирович,Ливерпуль,attacker,103,64
Бразилия,Барсуков Георгий Ильич,Реал Мадрид,halfdefender,156,47
Россия,Григорьев Максим Рустамович,Ливерпуль,attacker,117,49
Германия,Мельников Илья Эльдарович,Бавария,halfdefender,137,54
Аргентина,Мельников Арсений Викторович,Реал Мадрид,defender,100,69
Англия,Романов Григорий Никитич,Ювентус,defender,122,21
Португалия,Гаврилов Пётр Эльдарович,Арсенал,halfdefender,83,20
Бразилия,Лебедев Глеб Никитич,Зенит,goalkeeper,6,0
Франция,Фролов Владимир Витальевич,Динамо,halfdefender,103,6
Англия,Иванов Георгий Витальевич,ЦСКА,halfdefender,30,6
Россия,Романов Степан Константинович,Зенит,halfdefender,152,68
Италия,Зайцев Антон Петрович,ПСЖ,defender,81,29
Англия,Фомин Александр Семёнович,Спартак,goalkeeper,153,-95
Россия,Марков Павел Арсеньевич,Манчестер Сити,defender,139,65
Аргентина,Тарасов Владимир Эльдарович,Локомотив,halfdefender,80,45
Англия,Кузнецов Егор Сергеевич,Ювентус,attacker,79,9
Португалия,Калинин Владимир Эдуардович,Барселона,halfdefender,97,65
Нидерланды,Кудрявцев Константин Семёнович,Реал Мадрид,halfdefender,32,18
Португалия,Морозов Анатолий Эдуардович,Спартак,halfdefender,134,5
Испания,Захаров Глеб Ильич,Ливерпуль,defender,129,6
Германия,Михайлов Степан Валентинович,Динамо,attacker,124,82
Аргентина,Захаров Георгий Кириллович,Локомотив,halfdefender,34,13
Бразилия,Антонов Антон Дмитриевич,Ливерпуль,halfdefender,58,35
Нидерланды,Кондратьев Анатолий Алексеевич,Арсенал,goalkeeper,177,-81
Англия,Соловьёв Ярослав Эльдарович,Ливерпуль,halfdefender,162,42
Англия,Смирнов Степан Павлович,Манчестер Сити,halfdefender,30,17
Португалия,Рябов Лев Олегович,Ливерпуль,goalkeeper,41,-11
Испания,Смирнов Анатолий Андреевич,Ювентус,halfdefender,24,10
Испания,Сидоров Юрий Никитич,Зенит,halfdefender,40,12
Нидерланды,Волков Пётр Данилович,Реал Мадрид,attacker,26,26
Аргентина,Козлов Никита Викторович,Бавария,goalkeeper,172,-1
Англия,Степанов Арсений Георгиевич,Локомотив,goalkeeper,74,-49
Англия,Гаврилов Михаил Петрович,Спартак,halfdefender,12,8
Нидерланды,Куликов Лев Русланович,Ювентус,attacker,140,85
Нидерланды,Борисов Кирилл Ильич,Барселона,defender,92,84
Нидерланды,Лебедев Антон Валентинович,ЦСКА,halfdefender,30,15
Португалия,Яковлев Сергей Константинович,ЦСКА,defender,163,49
Италия,Зайцев Даниил Фёдорович,Ювентус,halfdefender,39,9
Бразилия,Фролов Фёдор Николаевич,Ювентус,defender,69,65
Испания,Шестаков Валерий Павлович,Реал Мадрид,defender,148,3
Португалия,Тарасов Анатолий Тарасович,Арсенал,goalkeeper,154,-122
Испания,Макаров Никита Петрович,Зенит,halfdefender,10,5
Германия,Григорьев Вячеслав Тарасович,Манчестер Сити,goalkeeper,120,-103
Франция,Гаврилов Михаил Германович,Ювентус,halfdefender,85,50
Нидерланды,Козлов Владимир Матвеевич,Реал Мадрид,attacker,18,7
Германия,Попов Андрей Николаевич,Ливерпуль,defender,151,15
Нидерланды,Соколов Константин Семёнович,Арсенал,defender,67,1
Аргентина,Смирнов Арсений Александрович,Арсенал,defender,99,60
Аргентина,Титов Матвей Аркадьевич,Бавария,attacker,168,26
Аргентина,Шестаков Кирилл Игоревич,ПСЖ,halfdefender,5,0
Англия,Яковлев Александр Кириллович,ЦСКА,attacker,99,54
Россия,Касаткин Роман Максимович,Манчестер Сити,goalkeeper,52,-4
Нидерланды,Иванов Юрий Валентинович,Динамо,defender,91,80
Франция,Барсуков Максим Равильевич,Бавария,attacker,99,11
Италия,Попов Валерий Аркадьевич,Бавария,defender,142,37
Аргентина,Никитин Андрей Романович,Манчестер Сити,goalkeeper,116,-22
Аргентина,Борисов Вадим Данилович,Спартак,defender,110,59
Нидерланды,Соловьёв Степан Валерьевич,Локомотив,goalkeeper,140,-107
Франция,Павлов Вячеслав Равильевич,Спартак,attacker,162,21
Италия,Фомин Илья Юрьевич,Бавария,attacker,146,33
Бразилия,Савельев Пётр Сергеевич,Зенит,defender,130,4
Аргентина,Сергеев Даниил Валерьевич,Манчестер Сити,halfdefender,16,4
Нидерланды,Соколов Дмитрий Георгиевич,Зенит,halfdefender,116,17
Испания,Данилов Андрей Данилович,Барселона,halfdefender,90,69
Италия,Кондратьев Олег Кириллович,Ливерпуль,attacker,159,33
Португалия,Тарасов Тимофей Викторович,Динамо,goalkeeper,124,-85
Португалия,Смирнов Вадим Вячеславович,Динамо,goalkeeper,170,-114
Россия,Алексеев Валерий Аркадьевич,ЦСКА,attacker,96,81
Франция,Яковлев Тихон Данилович,Спартак,halfdefender,3,2
Нидерланды,Новиков Тимофей Германович,Динамо,attacker,43,13
Бразилия,Козлов Глеб Рустамович,Зенит,attacker,129,20
Испания,Михайлов Степан Георгиевич,Локомотив,attacker,25,8
Россия,Гордеев Юрий Равильевич,Арсенал,defender,119,48
Англия,Козлов Глеб Валентинович,Ювентус,attacker,36,15
Бразилия,Воробьёв Павел Равильевич,Ювентус,goalkeeper,49,-14
Португалия,Воробьёв Антон Арсеньевич,Динамо,halfdefender,46,19
Португалия,Смирнов Фёдор Борисович,Динамо,defender,154,58
Нидерланды,Зайцев Максим Сергеевич,Локомотив,halfdefender,21,15
Аргентина,Калинин Георгий Вадимович,ПСЖ,halfdefender,27,16
Франция,Сергеев Олег Сергеевич,ПСЖ,attacker,27,20
Португалия,Соколов Руслан Эдуардович,Барселона,halfdefender,70,47
Германия,Сидоров Степан Григорьевич,Ливерпуль,attacker,137,24
Аргентина,Смирнов Дмитрий Русланович,Локомотив,defender,90,6
Франция,Яковлев Фёдор Эдуардович,Бавария,attacker,140,61
Россия,Алексеев Роман Маркович,Барселона,halfdefender,121,4
Англия,Сидоров Лев Алексеевич,Ливерпуль,defender,4,0
Англия,Андреев Антон Юрьевич,ПСЖ,defender,95,37
Италия,Алексеев Арсений Борисович,Бавария,goalkeeper,167,-92
Франция,Кондратьев Андрей Егорович,Барселона,defender,52,3
Германия,Андреев Илья Николаевич,ПСЖ,halfdefender,54,50
Германия,Медведев Егор Аркадьевич,Манчестер Сити,halfdefender,109,80
Германия,Волков Александр Маркович,Арсенал,defender,133,74
Аргентина,Кузнецов Дмитрий Георгиевич,Реал Мадрид,defender,115,34
Португалия,Тарасов Пётр Романович,Динамо,attacker,46,9
Германия,Филиппов Анатолий Максимович,Ливерпуль,attacker,20,4
Франция,Медведев Михаил Константинович,Барселона,halfdefender,135,54
Италия,Орлов Глеб Тимофеевич,Арсенал,halfdefender,133,57
Нидерланды,Фролов Артём Ярославович,Реал Мадрид,halfdefender,40,32
Франция,Новиков Вадим Евгеньевич,Реал Мадрид,goalkeeper,155,-19
Португалия,Данилов Тимофей Павлович,Арсенал,halfdefender,145,68
Испания,Калинин Григорий Романович,Зенит,attacker,31,24
Испания,Фёдоров Артём Кириллович,Динамо,attacker,105,27
Португалия,Соловьёв Лев Иванович,Арсенал,attacker,133,42
Англия,Антонов Анатолий Васильевич,Зенит,defender,85,24
Нидерланды,Яковлев Роман Фёдорович,ПСЖ,halfdefender,121,69
Аргентина,Тарасов Александр Геннадьевич,Динамо,defender,66,5
Испания,Захаров Лев Егорович,Зенит,goalkeeper,131,-50
Бразилия,Фёдоров Константин Романович,Манчестер Сити,halfdefender,70,18
Германия,Марков Артём Сергеевич,Арсенал,defender,14,6
Бразилия,Васильев Матвей Петрович,Локомотив,halfdefender,26,16
Бразилия,Мельников Александр Георгиевич,Барселона,defender,129,37
Англия,Борисов Григорий Данилович,Локомотив,halfdefender,60,53
Германия,Андреев Вячеслав Максимович,Локомотив,goalkeeper,96,-20
Англия,Касаткин Денис Антонович,ЦСКА,goalkeeper,111,-58
Бразилия,Рябов Валерий Егорович,Манчестер Сити,attacker,162,15
Испания,Яковлев Пётр Антонович,ПСЖ,defender,81,21
Германия,Михайлов Фёдор Геннадьевич,Манчестер Сити,goalkeeper,54,-24
Португалия,Жуков Денис Игоревич,Локомотив,attacker,147,69
Россия,Лебедев Павел Игоревич,Арсенал,halfdefender,16,1
Россия,Петров Вячеслав Тимофеевич,Динамо,halfdefender,57,37
Германия,Медведев Даниил Ильич,Арсенал,halfdefender,64,51
Испания,Михайлов Андрей Анатольевич,Динамо,goalkeeper,175,-110
Франция,Соловьёв Руслан Анатольевич,Арсенал,goalkeeper,28,0
Италия,Касаткин Роман Маркович,Арсенал,goalkeeper,36,-23
Россия,Григорьев Кирилл Михайлович,Ювентус,attacker,11,0
Россия,Гаврилов Тихон Никитич,Локомотив,attacker,48,10
Испания,Филиппов Тихон Николаевич,Спартак,halfdefender,72,1
Россия,Лазарев Константин Семёнович,Локомотив,halfdefender,160,83
Нидерланды,Рябов Антон Эльдарович,Ливерпуль,halfdefender,50,1
Нидерланды,Николаев Олег Егорович,Динамо,halfdefender,42,11
Италия,Марков Руслан Тарасович,Арсенал,halfdefender,52,38
Португалия,Антонов Роман Васильевич,Спартак,attacker,101,88
Италия,Лазарев Владимир Егорович,Реал Мадрид,defender,108,21
Англия,Кузнецов Вячеслав Кириллович,Арсенал,goalkeeper,160,-113
Россия,Попов Станислав Олегович,Динамо,halfdefender,14,0
Германия,Шестаков Илья Андреевич,Спартак,attacker,34,27
Аргентина,Орлов Виктор Ярославович,Локомотив,attacker,32,11
Англия,Блинов Степан Романович,Реал Мадрид,attacker,85,29
Аргентина,Макаров Сергей Вадимович,Спартак,halfdefender,106,23
Аргентина,Семёнов Александр Рустамович,ЦСКА,defender,33,16
Англия,Филиппов Владимир Вячеславович,Манчестер Сити,attacker,102,11
Португалия,Зайцев Владимир Маркович,Манчестер Сити,attacker,120,77
Англия,Филиппов Антон Ильич,ПСЖ,attacker,24,4
Бразилия,Иванов Владимир Викторович,Спартак,defender,107,83
Бразилия,Алексеев Григорий Антонович,Зенит,defender,146,15
Нидерланды,Яковлев Олег Кириллович,Ливерпуль,defender,144,22
Франция,Гаврилов Александр Антонович,Динамо,defender,134,69
Россия,Блинов Максим Денисович,ПСЖ,goalkeeper,38,-35
Нидерланды,Барсуков Тимофей Дмитриевич,Динамо,defender,118,70
Германия,Яковлев Анатолий Анатольевич,ЦСКА,defender,7,6
Бразилия,Андреев Матвей Максимович,Зенит,defender,72,13
Германия,Орлов Вадим Вадимович,Спартак,halfdefender,153,57
Германия,Васильев Михаил Геннадьевич,Динамо,attacker,127,37
Португалия,Павлов Павел Григорьевич,Динамо,defender,111,27
Германия,Яковлев Владимир Максимович,Бавария,defender,63,16
Франция,Семёнов Руслан Евгеньевич,Манчестер Сити,halfdefender,113,77
Португалия,Тарасов Фёдор Ильич,Ювентус,defender,140,18
Аргентина,Волков Максим Эльдарович,Ливерпуль,attacker,50,1
Испания,Барсуков Михаил Викторович,ПСЖ,halfdefender,78,78
Франция,Медведев Степан Степанович,Ливерпуль,halfdefender,101,3
Англия,Кузнецов Егор Павлович,Зенит,attacker,162,3
Португалия,Соловьёв Денис Иванович,Локомотив,halfdefender,53,3
Испания,Воробьёв Анатолий Маркович,Барселона,halfdefender,44,34
Германия,Лебедев Руслан Тимофеевич,ПСЖ,halfdefender,23,8
Россия,Григорьев Егор Тарасович,Локомотив,halfdefender,160,55
Италия,Захаров Константин Витальевич,Арсенал,goalkeeper,49,-34
Нидерланды,Алексеев Пётр Эдуардович,Локомотив,defender,72,49
Англия,Соколов Пётр Матвеевич,ПСЖ,defender,7,5
Аргентина,Борисов Антон Рустамович,Спартак,goalkeeper,131,-111
Франция,Иванов Павел Семёнович,Реал Мадрид,halfdefender,86,15
Франция,Орлов Андрей Рустамович,Ливерпуль,halfdefender,130,4
Франция,Орлов Вячеслав Равильевич,Бавария,defender,102,51
Англия,Мельников Андрей Сергеевич,Манчестер Сити,halfdefender,83,28
Аргентина,Данилов Андрей Константинович,Зенит,goalkeeper,136,-133
Италия,Волков Тихон Ильич,Арсенал,attacker,162,21
Франция,Никитин Андрей Кириллович,Ливерпуль,defender,5,4
Бразилия,Фролов Виктор Николаевич,Спартак,halfdefender,57,54
Италия,Фомин Егор Андреевич,Зенит,goalkeeper,98,-23
Португалия,Захаров Георгий Кириллович,Ювентус,halfdefender,128,15
Франция,Яковлев Матвей Михайлович,Ливерпуль,halfdefender,23,11
Аргентина,Кузнецов Вячеслав Максимович,ПСЖ,goalkeeper,98,-11
Англия,Марков Григорий Рустамович,Локомотив,defender,139,31
Испания,Степанов Юрий Аркадьевич,Локомотив,halfdefender,141,62
Бразилия,Егоров Тимофей Эльдарович,ЦСКА,halfdefender,141,88
Франция,Сергеев Илья Андреевич,Реал Мадрид,defender,75,17
Италия,Тарасов Михаил Русланович,Спартак,defender,58,22
Нидерланды,Беляев Вадим Константинович,Динамо,defender,91,74
Россия,Сидоров Максим Максимович,Бавария,goalkeeper,150,-150
Германия,Титов Кирилл Геннадьевич,Манчестер Сити,halfdefender,126,64
Испания,Фомин Олег Ильич,Манчестер Сити,attacker,18,16
Россия,Лебедев Константин Георгиевич,ЦСКА,goalkeeper,116,-87
Италия,Морозов Фёдор Вячеславович,Реал Мадрид,attacker,33,21
Италия,Попов Антон Ярославович,Локомотив,halfdefender,148,21
Франция,Зайцев Тихон Николаевич,Локомотив,attacker,132,58
Аргентина,Кузнецов Глеб Денисович,Динамо,defender,151,7
Испания,Николаев Руслан Рустамович,Манчестер Сити,attacker,38,3
Нидерланды,Гусев Пётр Константинович,Барселона,defender,11,7
Италия,Савельев Константин Андреевич,ПСЖ,halfdefender,59,29
Германия,Иванов Егор Маркович,Ливерпуль,attacker,177,37
Италия,Борисов Сергей Фёдорович,Арсенал,halfdefender,48,32
Италия,Титов Юрий Павлович,Динамо,defender,145,18
Англия,Филиппов Сергей Борисович,Динамо,defender,4,0
Нидерланды,Кузнецов Тимофей Александрович,Ливерпуль,attacker,178,72
Нидерланды,Филиппов Григорий Сергеевич,Динамо,attacker,120,83
Англия,Михайлов Григорий Михайлович,Зенит,halfdefender,33,25
Россия,Семёнов Антон Эльдарович,Барселона,halfdefender,160,38
Россия,Кудрявцев Степан Александрович,Реал Мадрид,defender,10,9
Россия,Касаткин Вадим Сергеевич,Бавария,defender,0,0
