country,fullName,clubName,position,counterGames,counterGoals
Бразилия,Блинов Юрий Данилович,Локомотив,halfdefender,51,13
Италия,Сергеев Юрий Михайлович,Локомотив,halfdefender,179,78
Франция,Куликов Владимир Георгиевич,Ливерпуль,halfdefender,18,13
Аргентина,Беляев Вячеслав Аркадьевич,Локомотив,halfdefender,124,51
Португалия,Зайцев Михаил Ярославович,Бавария,goalkeeper,64,-28
Португалия,Гусев Владимир Геннадьевич,Барселона,goalkeeper,164,-41
Португалия,Мельников Степан Юрьевич,Барселона,halfdefender,12,11
Франция,Медведев Руслан Кириллович,ПСЖ,defender,21,13
Россия,Антонов Ярослав Германович,Спартак,halfdefender,76,6
Португалия,Рябов Иван Борисович,Манчестер Сити,halfdefender,29,14
Испания,Яковлев Георгий Георгиевич,ПСЖ,attacker,122,63
Бразилия,Михайлов Вячеслав Евгеньевич,Бавария,goalkeeper,60,-25
Италия,Соловьёв Михаил Эльдарович,Локомотив,attacker,19,4
Аргентина,Иванов Лев Русланович,Реал Мадрид,halfdefender,113,69
Франция,Волков Павел Сергеевич,Динамо,attacker,168,12
Португалия,Касаткин Павел Геннадьевич,ЦСКА,halfdefender,92,23
Аргентина,Соколов Вадим Семёнович,Бавария,defender,168,18
Франция,Соловьёв Вадим Анатольевич,Ливерпуль,goalkeeper,54,-23
Бразилия,Зайцев Ярослав Аркадьевич,Динамо,halfdefender,31,9
Франция,Степанов Илья Юрьевич,ПСЖ,attacker,110,85
Испания,Жуков Михаил Кириллович,Спартак,defender,73,28
Германия,Андреев Сергей Рустамович,ЦСКА,defender,60,36
Португалия,Воробьёв Егор Радмирович,Барселона,attacker,39,15
Франция,Сергеев Виктор Никитич,Ливерпуль,halfdefender,51,20
Аргентина,Гордеев Константин Эдуардович,Спартак,goalkeeper,103,-58
Италия,Иванов Анатолий Олегович,Ливерпуль,defender,92,23
Германия,Соколов Дмитрий Кириллович,Реал Мадрид,defender,63,18
Португалия,Кондратьев Пётр Константинович,Динамо,defender,59,40
Аргентина,Соколов Матвей Эдуардович,ЦСКА,attacker,14,1
Россия,Михайлов Григорий Михайлович,Ливерпуль,halfdefender,93,51
Россия,Кузнецов Антон Евгеньевич,Локомотив,halfdefender,40,25
Англия,Фролов Егор Викторович,Барселона,halfdefender,169,11
Бразилия,Кудрявцев Константин Викторович,Ювентус,defender,76,23
Аргентина,Савельев Ярослав Равильевич,Ювентус,defender,57,20
Испания,Степанов Анатолий Ильич,Манчестер Сити,attacker,131,17
Италия,Смирнов Виктор Равильевич,Арсенал,defender,25,0
Нидерланды,Попов Виктор Валентинович,Спартак,attacker,92,64
Франция,Иванов Андрей Николаевич,Ювентус,halfdefender,146,75
Англия,Беляев Денис Васильевич,ПСЖ,defender,63,35
Аргентина,Савельев Тимофей Владимирович,ЦСКА,attacker,19,15
Бразилия,Тарасов Андрей Вячеславович,ЦСКА,defender,105,13
Португалия,Медведев Александр Аркадьевич,ЦСКА,attacker,87,32
Россия,Кудрявцев Виктор Рустамович,ЦСКА,defender,138,77
Испания,Марков Виктор Маркович,Барселона,halfdefender,159,19
Англия,Степанов Ярослав Германович,ПСЖ,halfdefender,172,5
Германия,Семёнов Иван Вячеславович,Локомотив,attacker,74,47
Испания,Яковлев Антон Ярославович,ПСЖ,defender,45,30
Португалия,Рябов Сергей Иванович,ЦСКА,attacker,49,13
Германия,Антонов Руслан Кириллович,Локомотив,halfdefender,17,15
Бразилия,Николаев Вадим Валентинович,Бавария,halfdefender,179,59
Россия,Марков Вячеслав Евгеньевич,Ювентус,attacker,14,6
Испания,Шестаков Глеб Кириллович,ПСЖ,halfdefender,159,79
Россия,Романов Олег Александрович,Динамо,halfdefender,3,3
Россия,Барсуков Андрей Маркович,Зенит,halfdefender,169,68
Португалия,Макаров Денис Олегович,Реал Мадрид,attacker,121,90
Франция,Никитин Пётр Русланович,Спартак,halfdefender,76,51
Англия,Андреев Пётр Павлович,Динамо,defender,159,81
Франция,Сидоров Иван Андреевич,ЦСКА,halfdefender,94,5
Аргентина,Новиков Михаил Константинович,Бавария,halfdefender,159,82
Испания,Барсуков Матвей Михайлович,Спартак,defender,114,27
Англия,Марков Сергей Кириллович,Динамо,attacker,111,40
Бразилия,Жуков Михаил Валерьевич,ПСЖ,attacker,18,8
Нидерланды,Андреев Олег Степанович,Реал Мадрид,halfdefender,7,0
Англия,Морозов Глеб Равильевич,ПСЖ,halfdefender,145,69
Германия,Попов Григорий Германович,Бавария,goalkeeper,172,-89
Бразилия,Кузнецов Иван Равильевич,Локомотив,halfdefender,34,8
Франция,Волков Никита Рустамович,ЦСКА,attacker,45,32
Бразилия,Зайцев Глеб Леонидович,Ювентус,defender,162,51
Италия,Марков Станислав Геннадьевич,Спартак,halfdefender,106,17
Франция,Гордеев Ярослав Романович,Ливерпуль,halfdefender,96,89
Германия,Козлов Валерий Борисович,Динамо,attacker,144,17
Испания,Жуков Лев Иванович,Ливерпуль,goalkeeper,50,-5
Франция,Марков Валерий Русланович,Барселона,defender,44,19
Германия,Зайцев Иван Иванович,Манчестер Сити,halfdefender,84,14
Англия,Васильев Тимофей Русланович,Зенит,halfdefender,92,25
Италия,Романов Матвей Маркович,Локомотив,attacker,16,12
Россия,Морозов Илья Александрович,Динамо,defender,148,16
Нидерланды,Кузнецов Михаил Юрьевич,Арсенал,halfdefender,137,33
Аргентина,Беляев Даниил Ярославович,Зенит,attacker,46,11
Аргентина,Данилов Андрей Вадимович,ЦСКА,goalkeeper,27,-27
Нидерланды,Мельников Глеб Эльдарович,Манчестер Сити,defender,73,8
Франция,Савельев Максим Олегович,Арсенал,halfdefender,24,4
Испания,Сергеев Вячеслав Данилович,Реал Мадрид,attacker,3,3
Англия,Барсуков Сергей Андреевич,Манчестер Сити,attacker,178,17
Англия,Зайцев Владимир Аркадьевич,Бавария,halfdefender,50,41
Португалия,Степанов Станислав Ярославович,Барселона,halfdefender,149,72
Аргентина,Орлов Александр Тарасович,ЦСКА,attacker,9,4
Россия,Данилов Михаил Вячеславович,Локомотив,goalkeeper,13,-1
Россия,Беляев Григорий Маркович,Барселона,defender,103,57
Нидерланды,Новиков Руслан Семёнович,Ливерпуль,defender,148,37
Нидерланды,Лазарев Кирилл Ярославович,Локомотив,halfdefender,33,19
Франция,Волков Станислав Леонидович,Арсенал,halfdefender,102,14
Франция,Гаврилов Степан Максимович,Зенит,halfdefender,115,5
Италия,Гусев Владимир Владимирович,Динамо,defender,155,78
Испания,Николаев Михаил Евгеньевич,Ливерпуль,defender,87,52
Аргентина,Кузнецов Денис Фёдорович,Арсенал,halfdefender,26,13
Нидерланды,Егоров Владимир Алексеевич,Бавария,halfdefender,11,7
Англия,Григорьев Андрей Сергеевич,Зенит,defender,26,11
Германия,Куликов Матвей Степанович,Спартак,halfdefender,30,16
Испания,Фёдоров Егор Фёдорович,Зенит,defender,176,74
Аргентина,Медведев Пётр Юрьевич,Реал Мадрид,attacker,95,35
Испания,Савельев Дмитрий Юрьевич,Манчестер Сити,goalkeeper,37,-4
Испания,Попов Фёдор Николаевич,ЦСКА,attacker,71,34
Аргентина,Смирнов Михаил Семёнович,Динамо,attacker,143,20
Нидерланды,Мельников Ярослав Данилович,ЦСКА,defender,57,49
Германия,Попов Виктор Олегович,Ливерпуль,defender,38,24
Англия,Соколов Арсений Игоревич,Динамо,halfdefender,148,75
Нидерланды,Семёнов Юрий Валерьевич,Спартак,defender,154,13
Аргентина,Филиппов Олег Андреевич,Локомотив,goalkeeper,50,-5
Россия,Григорьев Александр Данилович,Динамо,halfdefender,163,75
Испания,Филиппов Арсений Леонидович,Реал Мадрид,goalkeeper,167,0
Португалия,Гусев Виктор Петрович,ПСЖ,defender,72,1
Италия,Андреев Тихон Данилович,Спартак,attacker,73,66
Португалия,Павлов Станислав Евгеньевич,Арсенал,halfdefender,6,3
Франция,Лебедев Георгий Егорович,Зенит,halfdefender,42,40
Бразилия,Борисов Руслан Вячеславович,Динамо,attacker,40,18
Россия,Яковлев Ярослав Алексеевич,Ливерпуль,attacker,68,32
Германия,Соловьёв Арсений Русланович,Динамо,goalkeeper,117,-79
Испания,Фёдоров Виктор Егорович,Реал Мадрид,attacker,36,20
Бразилия,Гусев Олег Рустамович,Барселона,defender,114,42
Испания,Николаев Андрей Михайлович,Локомотив,defender,6,5
Аргентина,Мельников Георгий Рустамович,ПСЖ,halfdefender,59,52
Бразилия,Сергеев Глеб Геннадьевич,Динамо,halfdefender,138,23
Аргентина,Сидоров Лев Фёдорович,Ливерпуль,defender,61,48
Германия,Новиков Юрий Матвеевич,Спартак,defender,159,30
Франция,Сергеев Вячеслав Германович,Ливерпуль,defender,161,72
Бразилия,Антонов Валерий Леонидович,Реал Мадрид,defender,149,39
Аргентина,Антонов Степан Ильич,Манчестер Сити,defender,125,63
Россия,Фомин Илья Дмитриевич,Спартак,halfdefender,42,13
Аргентина,Сидоров Даниил Ярославович,Реал Мадрид,defender,165,87
Россия,Медведев Фёдор Германович,Динамо,defender,60,41
Португалия,Николаев Матвей Олегович,Спартак,defender,8,4
Испания,Лазарев Степан Дмитриевич,Реал Мадрид,goalkeeper,175,-49
Германия,Романов Юрий Рустамович,Барселона,attacker,66,8
Италия,Медведев Анатолий Максимович,Динамо,halfdefender,54,35
Англия,Касаткин Антон Евгеньевич,Ливерпуль,goalkeeper,177,-159
Испания,Медведев Ярослав Степанович,Бавария,defender,20,2
Испания,Блинов Григорий Васильевич,Манчестер Сити,defender,141,78
Россия,Кудрявцев Валерий Дмитриевич,Бавария,defender,139,55
Португалия,Никитин Артём Вадимович,Реал Мадрид,defender,72,29
Португалия,Титов Константин Равильевич,Локомотив,halfdefender,39,29
Испания,Гордеев Андрей Кириллович,Бавария,halfdefender,178,61
Испания,Гордеев Антон Николаевич,Барселона,attacker,159,28
Нидерланды,Яковлев Кирилл Петрович,Реал Мадрид,defender,2,2
Франция,Медведев Артём Рустамович,Манчестер Сити,goalkeeper,145,-31
Германия,Фролов Пётр Радмирович,Динамо,defender,132,88
Россия,Гордеев Юрий Денисович,Арсенал,halfdefender,43,37
Испания,Гордеев Артём Игоревич,Арсенал,defender,5,4
Бразилия,Павлов Максим Матвеевич,Зенит,attacker,109,7
Франция,Фёдоров Егор Валентинович,Бавария,defender,118,39
Бразилия,Захаров Матвей Романович,ЦСКА,defender,95,6
Португалия,Николаев Георгий Тарасович,Манчестер Сити,attacker,123,15
Аргентина,Григорьев Иван Маркович,Арсенал,halfdefender,124,55
Россия,Лазарев Михаил Анатольевич,Реал Мадрид,goalkeeper,1,-1
Португалия,Сидоров Александр Анатольевич,Ювентус,attacker,69,61
Испания,Жуков Лев Константинович,Бавария,attacker,167,71
Франция,Беляев Георгий Рустамович,ЦСКА,defender,133,82
Португалия,Васильев Михаил Станиславович,Арсенал,goalkeeper,82,-54
Германия,Васильев Константин Викторович,ПСЖ,defender,8,8
Португалия,Лебедев Сергей Григорьевич,Барселона,attacker,63,2
Испания,Андреев Руслан Семёнович,Зенит,halfdefender,90,29
Португалия,Макаров Илья Радмирович,Динамо,halfdefender,109,80
Нидерланды,Гусев Матвей Григорьевич,Зенит,defender,136,50
Англия,Филиппов Денис Маркович,Манчестер Сити,attacker,34,13
Португалия,Алексеев Антон Витальевич,Ювентус,defender,175,45
Италия,Орлов Валерий Арсеньевич,Реал Мадрид,halfdefender,69,57
Португалия,Зайцев Фёдор Витальевич,Ювентус,defender,8,4
Англия,Касаткин Тихон Русланович,Ювентус,defender,160,39
Англия,Зайцев Павел Семёнович,Реал Мадрид,attacker,6,5
Бразилия,Лазарев Даниил Иванович,Ливерпуль,defender,13,8
Германия,Данилов Иван Олегович,Динамо,defender,116,84
Португалия,Николаев Павел Тарасович,Ливерпуль,attacker,101,75
Нидерланды,Орлов Иван Максимович,Манчестер Сити,attacker,89,57
Аргентина,Барсуков Вадим Кириллович,Бавария,goalkeeper,114,-21
Франция,Смирнов Арсений Павлович,ЦСКА,defender,10,8
Бразилия,Медведев Иван Фёдорович,Барселона,defender,4,4
Аргентина,Филиппов Олег Вячеславович,Реал Мадрид,defender,115,68
Аргентина,Гордеев Фёдор Семёнович,Ливерпуль,defender,148,17
Германия,Яковлев Лев Романович,ПСЖ,defender,64,43
Бразилия,Волков Тихон Валерьевич,Ливерпуль,defender,148,78
Нидерланды,Гаврилов Ярослав Андреевич,Реал Мадрид,attacker,90,84
Франция,Иванов Тихон Арсеньевич,Арсенал,halfdefender,126,20
Англия,Антонов Матвей Васильевич,Барселона,halfdefender,88,4
Аргентина,Гордеев Глеб Матвеевич,Динамо,halfdefender,33,7
Франция,Сидоров Олег Владимирович,Манчестер Сити,defender,118,22
Испания,Николаев Александр Анатольевич,Зенит,defender,134,65
Аргентина,Фёдоров Виктор Данилович,Бавария,defender,52,2
Испания,Жуков Глеб Фёдорович,Манчестер Сити,halfdefender,132,44
Аргентина,Лазарев Пётр Викторович,ЦСКА,defender,157,18
Англия,Петров Тихон Вячеславович,Барселона,halfdefender,107,88
Испания,Борисов Павел Маркович,Ливерпуль,halfdefender,86,46
Франция,Гусев Антон Николаевич,ПСЖ,goalkeeper,36,-4
Бразилия,Касаткин Александр Ильич,Зенит,attacker,139,35
Бразилия,Беляев Ярослав Антонович,Зенит,attacker,105,13
Россия,Борисов Константин Георгиевич,Зенит,attacker,167,20
Португалия,Волков Степан Эдуардович,ЦСКА,defender,141,47
Россия,Егоров Анатолий Дмитриевич,ЦСКА,halfdefender,133,17
Аргентина,Васильев Константин Тарасович,Манчестер Сити,defender,139,8
Португалия,Егоров Максим Антонович,Реал Мадрид,halfdefender,146,77
Испания,Сидоров Даниил Владимирович,Спартак,defender,24,7
Испания,Попов Артём Андреевич,Динамо,defender,118,67
Франция,Гусев Юрий Матвеевич,Динамо,halfdefender,131,56
Италия,Касаткин Сергей Эдуардович,Спартак,attacker,31,19
Нидерланды,Никитин Анатолий Вадимович,Барселона,halfdefender,169,64
Нидерланды,Калинин Антон Алексеевич,ПСЖ,defender,31,13
Нидерланды,Антонов Александр Михайлович,Реал Мадрид,attacker,12,5
Россия,Блинов Иван Вячеславович,Ливерпуль,halfdefender,149,78
Нидерланды,Фролов Максим Фёдорович,Барселона,goalkeeper,96,-76
Италия,Васильев Тимофей Вячеславович,Бавария,halfdefender,89,72
Португалия,Жуков Егор Матвеевич,Арсенал,defender,142,4
Франция,Данилов Михаил Геннадьевич,Барселона,defender,90,73
Германия,Фёдоров Лев Васильевич,ЦСКА,defender,95,74
Аргентина,Фёдоров Вадим Ильич,Ювентус,defender,24,24
Россия,Егоров Георгий Геннадьевич,Локомотив,defender,106,75
Англия,Воробьёв Пётр Валентинович,Ливерпуль,halfdefender,18,8
Англия,Николаев Георгий Ильич,Зенит,halfdefender,39,8
Бразилия,Орлов Георгий Степанович,Барселона,attacker,14,13
Франция,Мельников Никита Станиславович,Зенит,goalkeeper,103,-21
Португалия,Егоров Павел Степанович,Ювентус,defender,125,47
Португалия,Рябов Иван Григорьевич,Зенит,attacker,2,1
Франция,Шестаков Антон Георгиевич,Ливерпуль,defender,115,16
Аргентина,Васильев Арсений Станиславович,Ювентус,halfdefender,5,5
Франция,Лазарев Лев Кириллович,Динамо,defender,123,72
Нидерланды,Козлов Фёдор Максимович,Ливерпуль,attacker,23,14
Испания,Зайцев Даниил Семёнович,ПСЖ,attacker,65,54
Бразилия,Рябов Сергей Вячеславович,Арсенал,attacker,99,17
Германия,Козлов Никита Семёнович,ЦСКА,attacker,155,86
Германия,Титов Руслан Равильевич,Ювентус,attacker,109,38
Франция,Кузнецов Юрий Витальевич,Локомотив,goalkeeper,22,-10
Бразилия,Николаев Артём Иванович,ПСЖ,attacker,146,73
Нидерланды,Григорьев Георгий Олегович,Зенит,defender,162,72
Германия,Кузнецов Максим Александрович,Барселона,halfdefender,70,42
Аргентина,Фомин Станислав Анатольевич,Ливерпуль,halfdefender,157,27
Португалия,Захаров Виктор Русланович,Ливерпуль,attacker,37,23
Португалия,Гусев Лев Степанович,Локомотив,goalkeeper,13,-3
Франция,Павлов Владимир Валерьевич,Реал Мадрид,defender,4,2
Испания,Калинин Денис Ильич,Манчестер Сити,defender,147,63
Аргентина,Гаврилов Матвей Тимофеевич,Бавария,attacker,130,71
Англия,Иванов Валерий Никитич,Арсенал,goalkeeper,62,-30
Испания,Шестаков Владимир Олегович,Ювентус,defender,1,1
Бразилия,Кондратьев Даниил Матвеевич,Зенит,defender,44,1
Франция,Романов Олег Эльдарович,Ливерпуль,defender,65,20
Россия,Марков Фёдор Геннадьевич,Зенит,attacker,68,27
Бразилия,Филиппов Михаил Игоревич,ПСЖ,attacker,174,68
Испания,Сидоров Руслан Олегович,Манчестер Сити,attacker,5,1
Аргентина,Михайлов Павел Георгиевич,Спартак,goalkeeper,88,-26
Россия,Блинов Тимофей Николаевич,Реал Мадрид,goalkeeper,1,0
Англия,Павлов Денис Сергеевич,Ливерпуль,defender,4,0
Бразилия,Гордеев Денис Анатольевич,Ювентус,halfdefender,19,6
Россия,Соловьёв Илья Игоревич,Спартак,defender,172,60
Италия,Титов Роман Аркадьевич,Реал Мадрид,halfdefender,155,60
Испания,Семёнов Фёдор Ярославович,Зенит,attacker,38,32
Бразилия,Павлов Артём Арсеньевич,Реал Мадрид,halfdefender,96,66
Германия,Рябов Илья Дмитриевич,Реал Мадрид,halfdefender,72,52
Испания,Рябов Степан Григорьевич,Ювентус,halfdefender,22,12
Германия,Алексеев Лев Антонович,Реал Мадрид,attacker,82,16
Англия,Воробьёв Виктор Алексеевич,Ливерпуль,defender,30,23
Германия,Сергеев Иван Михайлович,Реал Мадрид,defender,107,45
Россия,Алексеев Пётр Денисович,ПСЖ,defender,20,2
Аргентина,Лебедев Арсений Никитич,Реал Мадрид,attacker,55,31
Португалия,Орлов Иван Сергеевич,Реал Мадрид,defender,89,84
Россия,Антонов Тимофей Викторович,Зенит,halfdefender,84,52
Нидерланды,Михайлов Георгий Рустамович,ЦСКА,attacker,100,48
Бразилия,Егоров Пётр Данилович,Ливерпуль,halfdefender,150,79
Нидерланды,Орлов Юрий Матвеевич,ПСЖ,halfdefender,74,28
Россия,Борисов Григорий Игоревич,Бавария,defender,0,0
Испания,Смирнов Иван Антонович,Ювентус,goalkeeper,34,-26
Португалия,Соколов Вадим Васильевич,Арсенал,attacker,141,82
Англия,Андреев Тимофей Борисович,Арсенал,halfdefender,178,5
Аргентина,Мельников Сергей Ярославович,Барселона,defender,74,20
Испания,Степанов Георгий Евгеньевич,Ювентус,halfdefender,17,5
Португалия,Блинов Антон Тарасович,Бавария,attacker,178,52
Нидерланды,Сидоров Арсений Кириллович,Манчестер Сити,halfdefender,115,14
Франция,Антонов Арсений Равильевич,Спартак,attacker,124,59
Испания,Егоров Ярослав Григорьевич,ЦСКА,halfdefender,163,33
Россия,Захаров Фёдор Михайлович,Реал Мадрид,defender,35,32
Испания,Попов Илья Андреевич,ПСЖ,defender,51,22
Франция,Фролов Лев Александрович,ЦСКА,attacker,51,8
Испания,Семёнов Матвей Романович,Бавария,goalkeeper,27,-6
Англия,Сидоров Максим Арсеньевич,ЦСКА,attacker,111,58
Франция,Соколов Олег Леонидович,Арсенал,goalkeeper,92,-77
Португалия,Воробьёв Глеб Радмирович,ЦСКА,attacker,8,6
Россия,Степанов Кирилл Вадимович,ЦСКА,defender,119,16
Англия,Волков Григорий Иванович,Манчестер Сити,halfdefender,3,0
Нидерланды,Барсуков Олег Кириллович,Спартак,halfdefender,67,39
Португалия,Иванов Антон Егорович,Динамо,halfdefender,20,11
Бразилия,Орлов Григорий Павлович,Ливерпуль,defender,100,54
Аргентина,Семёнов Тихон Тимофеевич,Арсенал,defender,14,0
Бразилия,Барсуков Владимир Иванович,Спартак,halfdefender,11,10
Нидерланды,Гаврилов Павел Евгеньевич,Ливерпуль,attacker,86,85
Россия,Козлов Никита Максимович,Арсенал,defender,45,34
Бразилия,Шестаков Анатолий Дмитриевич,ПСЖ,halfdefender,137,26
Германия,Тарасов Сергей Тарасович,Бавария,attacker,53,45
Франция,Смирнов Фёдор Ильич,Зенит,halfdefender,39,30
Россия,Козлов Кирилл Аркадьевич,Ювентус,defender,19,5
Бразилия,Никитин Станислав Германович,Ювентус,defender,100,39
Бразилия,Алексеев Анатолий Михайлович,Барселона,halfdefender,65,60
Бразилия,Жуков Валерий Ильич,ЦСКА,attacker,8,2
Франция,Лазарев Станислав Антонович,Ливерпуль,attacker,161,52
Бразилия,Яковлев Андрей Никитич,Барселона,halfdefender,27,12
Испания,Савельев Фёдор Сергеевич,Ливерпуль,defender,25,25
Россия,Блинов Матвей Павлович,Ливерпуль,halfdefender,84,51
Англия,Алексеев Степан Русланович,Спартак,halfdefender,85,39
Испания,Воробьёв Тимофей Витальевич,Зенит,goalkeeper,180,-102
Франция,Гаврилов Степан Геннадьевич,Бавария,halfdefender,155,87
Россия,Кондратьев Вадим Петрович,ПСЖ,defender,87,87
Бразилия,Егоров Фёдор Русланович,Локомотив,halfdefender,175,41
Испания,Степанов Вадим Егорович,Ювентус,halfdefender,178,34
Франция,Соколов Анатолий Романович,Зенит,halfdefender,105,82
Россия,Андреев Ярослав Матвеевич,Арсенал,attacker,148,3
Россия,Гаврилов Максим Станиславович,Локомотив,halfdefender,7,3
Англия,Гусев Григорий Никитич,Ливерпуль,halfdefender,179,61
Аргентина,Титов Тихон Игоревич,Ливерпуль,defender,61,12
Англия,Кондратьев Станислав Геннадьевич,Ливерпуль,attacker,66,46
Россия,Семёнов Антон Григорьевич,Ливерпуль,defender,166,63
Россия,Егоров Андрей Леонидович,Реал Мадрид,defender,73,50
Франция,Гусев Даниил Аркадьевич,Бавария,attacker,97,57
Франция,Калинин Антон Викторович,Манчестер Сити,halfdefender,63,5
Италия,Михайлов Станислав Равильевич,Барселона,attacker,88,63
Германия,Кондратьев Павел Тимофеевич,Динамо,halfdefender,138,86
Англия,Степанов Анатолий Романович,ПСЖ,halfdefender,130,53
Португалия,Соколов Иван Аркадьевич,Спартак,defender,30,8
Англия,Фролов Александр Геннадьевич,Локомотив,defender,174,48
Бразилия,Яковлев Ярослав Фёдорович,ПСЖ,halfdefender,4,1
Нидерланды,Никитин Фёдор Валерьевич,Ювентус,attacker,157,69
Франция,Фомин Михаил Олегович,Барселона,defender,116,68
Аргентина,Новиков Глеб Ярославович,Барселона,defender,47,23
Англия,Филиппов Георгий Васильевич,Барселона,defender,118,74
Германия,Михайлов Степан Кириллович,Ливерпуль,halfdefender,92,69
Бразилия,Титов Дмитрий Геннадьевич,Барселона,halfdefender,61,36
Англия,Касаткин Никита Данилович,Бавария,goalkeeper,54,-11
Германия,Кузнецов Матвей Матвеевич,ЦСКА,attacker,127,33
Англия,Фролов Никита Ярославович,Ювентус,halfdefender,108,37
Англия,Антонов Георгий Романович,Реал Мадрид,halfdefender,55,44
Германия,Кондратьев Григорий Аркадьевич,ЦСКА,halfdefender,104,7
Испания,Николаев Руслан Тарасович,Барселона,halfdefender,79,69
Германия,Медведев Арсений Юрьевич,Зенит,halfdefender,137,87
Нидерланды,Кудрявцев Михаил Данилович,Ливерпуль,goalkeeper,48,-10
Португалия,Куликов Ярослав Евгеньевич,Ювентус,goalkeeper,75,-7
Нидерланды,Степанов Сергей Русланович,Спартак,defender,177,34
Германия,Иванов Константин Алексеевич,Динамо,halfdefender,32,0
Аргентина,Куликов Артём Николаевич,ЦСКА,attacker,119,38
Франция,Зайцев Константин Геннадьевич,Динамо,halfdefender,87,86
Нидерланды,Рябов Илья Равильевич,Манчестер Сити,goalkeeper,85,-37
Нидерланды,Блинов Владимир Вячеславович,Ливерпуль,defender,28,24
Италия,Васильев Андрей Григорьевич,ЦСКА,halfdefender,115,13
Испания,Фролов Виктор Юрьевич,Спартак,halfdefender,43,18
Аргентина,Титов Глеб Геннадьевич,Бавария,halfdefender,4,4
Германия,Барсуков Максим Юрьевич,Спартак,halfdefender,134,12
Германия,Савельев Антон Русланович,Ливерпуль,halfdefender,22,1
Аргентина,Касаткин Виктор Ярославович,Динамо,goalkeeper,21,-6
Германия,Фомин Дмитрий Ильич,Зенит,attacker,171,65
Англия,Мельников Станислав Борисович,ЦСКА,halfdefender,59,58
Бразилия,Савельев Виктор Максимович,ПСЖ,halfdefender,83,62
Португалия,Макаров Егор Викторович,Динамо,defender,45,32
Испания,Петров Павел Данилович,Бавария,attacker,171,64
Бразилия,Медведев Тимофей Радмирович,Локомотив,goalkeeper,128,-68
Португалия,Козлов Артём Рустамович,Динамо,halfdefender,3,3
Италия,Воробьёв Даниил Германович,Барселона,halfdefender,31,7
Португалия,Гусев Кирилл Георгиевич,Бавария,goalkeeper,56,-28
Португалия,Васильев Станислав Анатольевич,Манчестер Сити,halfdefender,124,59
Россия,Петров Роман Сергеевич,Манчестер Сити,defender,168,47
Франция,Барсуков Олег Геннадьевич,Локомотив,halfdefender,35,19
Бразилия,Петров Пётр Анатольевич,Спартак,defender,91,3
Испания,Воробьёв Егор Васильевич,Зенит,defender,180,87
Франция,Блинов Тимофей Игоревич,Локомотив,attacker,26,0
Бразилия,Иванов Степан Сергеевич,Локомотив,halfdefender,17,4
Россия,Алексеев Денис Никитич,Зенит,attacker,98,36
Аргентина,Павлов Олег Иванович,Манчестер Сити,defender,140,46
Франция,Сидоров Станислав Иванович,Реал Мадрид,halfdefender,162,72
Россия,Касаткин Вадим Эльдарович,Арсенал,goalkeeper,100,-92
Аргентина,Павлов Константин Радмирович,Бавария,halfdefender,167,4
Португалия,Макаров Вячеслав Фёдорович,Барселона,attacker,20,15
Россия,Титов Матвей Алексеевич,ПСЖ,goalkeeper,3,-2
Испания,Гусев Виктор Николаевич,ПСЖ,halfdefender,114,39
Англия,Яковлев Пётр Эльдарович,ПСЖ,goalkeeper,19,-10
Испания,Фомин Матвей Ильич,Бавария,attacker,113,69
Нидерланды,Орлов Руслан Никитич,Барселона,defender,129,79
Бразилия,Филиппов Глеб Юрьевич,Бавария,halfdefender,149,81
Португалия,Гордеев Степан Маркович,Манчестер Сити,attacker,71,56
Англия,Савельев Константин Олегович,Манчестер Сити,halfdefender,102,50
Англия,Макаров Олег Ильич,ЦСКА,attacker,121,48
Испания,Романов Ярослав Эльдарович,Реал Мадрид,halfdefender,150,74
Аргентина,Михайлов Иван Сергеевич,Арсенал,defender,147,82
Португалия,Антонов Григорий Игоревич,Арсенал,halfdefender,56,43
Англия,Борисов Павел Юрьевич,Манчестер Сити,halfdefender,168,31
Германия,Петров Егор Олегович,Реал Мадрид,defender,77,5
Аргентина,Шестаков Виктор Матвеевич,Арсенал,defender,32,24
Англия,Беляев Ярослав Денисович,Ливерпуль,attacker,39,15
Аргентина,Кондратьев Егор Рустамович,Реал Мадрид,halfdefender,180,84
Бразилия,Савельев Даниил Эльдарович,Ливерпуль,halfdefender,3,1
Франция,Марков Константин Эдуардович,Ливерпуль,halfdefender,112,63
Италия,Яковлев Фёдор Витальевич,ПСЖ,goalkeeper,70,-3
Испания,Попов Юрий Вячеславович,Зенит,halfdefender,149,48
Франция,Соловьёв Руслан Владимирович,Ливерпуль,goalkeeper,119,-54
Испания,Алексеев Иван Ильич,ПСЖ,halfdefender,103,46
Испания,Касаткин Тихон Вячеславович,Реал Мадрид,halfdefender,53,0
Италия,Романов Станислав Степанович,Арсенал,defender,60,51
Нидерланды,Куликов Максим Рустамович,Барселона,halfdefender,174,0
Франция,Мельников Владимир Олегович,Ювентус,attacker,36,12
Россия,Новиков Вячеслав Вячеславович,Динамо,halfdefender,94,13
Россия,Павлов Пётр Аркадьевич,Реал Мадрид,defender,49,12
Испания,Степанов Станислав Анатольевич,Ювентус,halfdefender,116,37
Бразилия,Фомин Георгий Васильевич,Ювентус,halfdefender,129,68
Португалия,Фёдоров Артём Алексеевич,Зенит,attacker,141,55
