country,fullName,clubName,position,counterGames,counterGoals
Россия,Фомин Павел Денисович,Арсенал,defender,170,25
Германия,Титов Константин Антонович,Ливерпуль,attacker,55,18
Испания,Макаров Артём Рустамович,Локомотив,goalkeeper,162,-1
Россия,Беляев Никита Игоревич,Спартак,attacker,86,39
Франция,Гусев Анатолий Антонович,Реал Мадрид,halfdefender,153,84
Россия,Смирнов Степан Станиславович,Спартак,halfdefender,48,8
Аргентина,Жуков Андрей Кириллович,Бавария,defender,104,51
Германия,Лазарев Тимофей Александрович,Ювентус,halfdefender,70,40
Франция,Фомин Михаил Анатольевич,Зенит,defender,3,3
Нидерланды,Сидоров Пётр Русланович,Зенит,halfdefender,43,43
Германия,Фролов Максим Антонович,Динамо,halfdefender,172,62
Нидерланды,Кузнецов Юрий Григорьевич,Барселона,halfdefender,106,33
Португалия,Фёдоров Глеб Юрьевич,Динамо,halfdefender,125,48
Бразилия,Фролов Арсений Тарасович,Ювентус,goalkeeper,161,-8
Англия,Лазарев Валерий Тимофеевич,Зенит,halfdefender,139,44
Португалия,Васильев Руслан Витальевич,Зенит,attacker,164,15
Россия,Филиппов Денис Тимофеевич,Бавария,attacker,58,12
Нидерланды,Романов Константин Григорьевич,Барселона,defender,89,61
Аргентина,Васильев Сергей Иванович,Ливерпуль,halfdefender,128,50
Англия,Петров Егор Евгеньевич,Реал Мадрид,attacker,110,44
Англия,Мельников Артём Аркадьевич,ПСЖ,defender,40,12
Аргентина,Кудрявцев Руслан Аркадьевич,Ливерпуль,attacker,91,21
Россия,Захаров Пётр Кириллович,Ливерпуль,halfdefender,12,12
Португалия,Алексеев Георгий Никитич,Ювентус,goalkeeper,71,-8
Англия,Жуков Анатолий Викторович,Реал Мадрид,halfdefender,78,76
Франция,Кондратьев Станислав Георгиевич,Динамо,halfdefender,177,18
Россия,Соколов Владимир Егорович,ПСЖ,halfdefender,61,60
Англия,Никитин Егор Степанович,Бавария,attacker,48,24
Аргентина,Калинин Артём Владимирович,Бавария,defender,136,16
Португалия,Попов Сергей Васильевич,Динамо,attacker,175,86
Нидерланды,Жуков Константин Семёнович,Бавария,defender,162,37
Португалия,Борисов Иван Аркадьевич,ПСЖ,defender,104,64
Испания,Кудрявцев Руслан Денисович,Барселона,halfdefender,171,84
Португалия,Лебедев Тимофей Никитич,Локомотив,halfdefender,18,9
Испания,Зайцев Тихон Никитич,Барселона,attacker,15,5
Англия,Касаткин Арсений Вадимович,Ливерпуль,defender,179,89
Италия,Воробьёв Фёдор Тарасович,Реал Мадрид,halfdefender,44,3
Португалия,Макаров Руслан Игоревич,Манчестер Сити,defender,142,78
Россия,Николаев Анатолий Дмитриевич,ЦСКА,defender,44,8
Испания,Жуков Тихон Михайлович,Зенит,halfdefender,75,27
Аргентина,Куликов Антон Григорьевич,Динамо,goalkeeper,107,-1
Италия,Борисов Кирилл Константинович,Спартак,defender,65,65
Португалия,Филиппов Лев Владимирович,ЦСКА,attacker,66,44
Нидерланды,Семёнов Валерий Егорович,Спартак,attacker,84,73
Бразилия,Иванов Денис Никитич,Динамо,halfdefender,137,55
Германия,Лазарев Виктор Леонидович,ЦСКА,attacker,87,9
Германия,Семёнов Юрий Эдуардович,ЦСКА,halfdefender,119,38
Испания,Данилов Степан Денисович,Бавария,defender,77,27
Германия,Данилов Тихон Леонидович,Барселона,defender,43,34
Германия,Смирнов Артём Павлович,Зенит,attacker,46,4
Бразилия,Новиков Глеб Егорович,Зенит,attacker,178,62
Германия,Фёдоров Ярослав Владимирович,Бавария,defender,23,6
Испания,Иванов Сергей Николаевич,Ювентус,defender,58,22
Португалия,Соловьёв Тихон Романович,Бавария,goalkeeper,29,-28
Нидерланды,Гордеев Никита Валентинович,ПСЖ,attacker,52,49
Италия,Калинин Сергей Радмирович,Бавария,defender,52,8
Россия,Фёдоров Кирилл Валерьевич,Ливерпуль,defender,85,65
Нидерланды,Блинов Виктор Сергеевич,ПСЖ,attacker,0,0
Италия,Рябов Дмитрий Маркович,Ливерпуль,goalkeeper,139,-138
Франция,Кудрявцев Фёдор Никитич,Бавария,defender,94,16
Германия,Зайцев Георгий Фёдорович,Бавария,attacker,155,37
Германия,Жуков Кирилл Маркович,Арсенал,attacker,178,57
Испания,Филиппов Максим Маркович,Зенит,attacker,60,38
Португалия,Куликов Матвей Германович,ПСЖ,halfdefender,143,5
Россия,Блинов Вячеслав Григорьевич,Динамо,attacker,155,62
Англия,Никитин Пётр Константинович,Арсенал,defender,56,47
Бразилия,Рябов Тимофей Борисович,Ювентус,halfdefender,40,11
Португалия,Захаров Пётр Данилович,ПСЖ,halfdefender,96,75
Португалия,Рябов Артём Дмитриевич,Арсенал,attacker,141,16
Бразилия,Никитин Павел Евгеньевич,Зенит,halfdefender,118,65
Аргентина,Гордеев Илья Геннадьевич,Реал Мадрид,halfdefender,87,71
Португалия,Орлов Анатолий Сергеевич,Реал Мадрид,defender,178,79
Россия,Васильев Дмитрий Степанович,ПСЖ,defender,37,9
Бразилия,Рябов Максим Русланович,ЦСКА,attacker,116,5
Бразилия,Шестаков Вадим Максимович,Локомотив,halfdefender,161,57
Германия,Попов Павел Павлович,Арсенал,goalkeeper,8,-7
Германия,Зайцев Тимофей Викторович,Арсенал,defender,101,14
Германия,Смирнов Антон Русланович,Зенит,defender,180,75
Италия,Антонов Ярослав Олегович,Локомотив,defender,97,2
Германия,Жуков Александр Владимирович,Манчестер Сити,halfdefender,36,2
Италия,Попов Григорий Тимофеевич,Манчестер Сити,halfdefender,56,23
Германия,Морозов Иван Егорович,Бавария,halfdefender,89,35
Нидерланды,Захаров Денис Данилович,Локомотив,defender,32,7
Испания,Сергеев Фёдор Леонидович,Динамо,halfdefender,18,10
Бразилия,Фёдоров Григорий Кириллович,Реал Мадрид,goalkeeper,48,-20
Испания,Фёдоров Иван Никитич,ПСЖ,attacker,32,13
Испания,Смирнов Иван Никитич,Динамо,halfdefender,157,41
Португалия,Андреев Роман Эльдарович,Спартак,defender,88,35
Англия,Григорьев Михаил Валентинович,Динамо,defender,110,32
Франция,Волков Михаил Георгиевич,Зенит,attacker,32,13
Нидерланды,Яковлев Пётр Сергеевич,Реал Мадрид,attacker,10,2
Бразилия,Кондратьев Вячеслав Матвеевич,ЦСКА,defender,62,2
Франция,Лазарев Павел Евгеньевич,Барселона,attacker,108,58
Россия,Данилов Матвей Фёдорович,Барселона,defender,98,30
Россия,Калинин Глеб Павлович,Локомотив,goalkeeper,161,-61
Россия,Воробьёв Андрей Маркович,Спартак,halfdefender,103,79
Португалия,Шестаков Андрей Витальевич,Арсенал,halfdefender,84,12
Италия,Соколов Пётр Ильич,Зенит,halfdefender,127,72
Германия,Тарасов Григорий Геннадьевич,Ливерпуль,halfdefender,121,89
Англия,Кондратьев Юрий Олегович,Ливерпуль,defender,52,30
Испания,Сергеев Тихон Иванович,Спартак,attacker,134,29
Германия,Медведев Пётр Павлович,Барселона,attacker,108,73
Португалия,Кудрявцев Илья Тарасович,Ювентус,defender,130,12
Германия,Антонов Анатолий Никитич,Зенит,defender,33,25
Испания,Блинов Григорий Игоревич,Локомотив,attacker,66,42
Аргентина,Попов Олег Русланович,Реал Мадрид,halfdefender,152,85
Бразилия,Касаткин Глеб Юрьевич,Динамо,attacker,14,14
Нидерланды,Шестаков Павел Семёнович,Динамо,halfdefender,53,34
Англия,Яковлев Тимофей Максимович,Бавария,halfdefender,7,6
Португалия,Филиппов Никита Тимофеевич,Манчестер Сити,halfdefender,104,6
Германия,Попов Даниил Валерьевич,Динамо,halfdefender,44,36
Испания,Смирнов Вячеслав Евгеньевич,Локомотив,attacker,55,46
Германия,Козлов Виктор Анатольевич,Зенит,halfdefender,101,22
Россия,Данилов Георгий Эдуардович,Динамо,halfdefender,112,13
Аргентина,Филиппов Арсений Эльдарович,ЦСКА,goalkeeper,107,-86
Германия,Воробьёв Олег Сергеевич,Арсенал,halfdefender,49,29
Франция,Рябов Григорий Никитич,Ливерпуль,defender,133,12
Бразилия,Гаврилов Юрий Николаевич,Барселона,defender,54,1
Нидерланды,Фёдоров Григорий Станиславович,ЦСКА,defender,158,36
Германия,Жуков Александр Андреевич,Манчестер Сити,halfdefender,33,6
Бразилия,Блинов Артём Андреевич,Реал Мадрид,halfdefender,109,29
Аргентина,Калинин Даниил Ярославович,Арсенал,defender,129,5
Бразилия,Новиков Георгий Алексеевич,Барселона,halfdefender,4,4
Португалия,Морозов Михаил Фёдорович,Зенит,attacker,31,5
Англия,Соколов Пётр Вадимович,Спартак,defender,40,25
Англия,Шестаков Глеб Радмирович,ЦСКА,attacker,10,0
Нидерланды,Фёдоров Павел Ильич,Ювентус,goalkeeper,33,-16
Италия,Павлов Вадим Никитич,ПСЖ,attacker,84,65
Нидерланды,Сидоров Константин Андреевич,Манчестер Сити,goalkeeper,158,-99
Франция,Сергеев Руслан Данилович,Динамо,halfdefender,138,24
Россия,Волков Вадим Денисович,Ювентус,defender,75,63
Франция,Фролов Антон Тарасович,Бавария,halfdefender,3,3
Франция,Медведев Валерий Валентинович,Реал Мадрид,defender,14,3
Италия,Романов Лев Станиславович,Ливерпуль,halfdefender,41,33
Франция,Михайлов Денис Вадимович,Манчестер Сити,attacker,11,5
Англия,Зайцев Артём Борисович,Арсенал,defender,176,18
Франция,Смирнов Владимир Витальевич,ПСЖ,goalkeeper,145,-21
Франция,Филиппов Юрий Олегович,ЦСКА,goalkeeper,56,-10
Россия,Морозов Денис Олегович,Реал Мадрид,attacker,154,47
Аргентина,Григорьев Егор Григорьевич,Манчестер Сити,halfdefender,82,48
Аргентина,Смирнов Пётр Радмирович,Арсенал,defender,57,13
Россия,Фомин Антон Олегович,Бавария,halfdefender,28,9
Италия,Андреев Вадим Эдуардович,Зенит,goalkeeper,45,-28
Франция,Васильев Егор Анатольевич,Ливерпуль,defender,54,52
Португалия,Попов Даниил Романович,Спартак,attacker,93,73
Бразилия,Титов Вячеслав Михайлович,Зенит,defender,44,20
Португалия,Мельников Фёдор Данилович,Зенит,defender,103,64
Германия,Козлов Кирилл Геннадьевич,Барселона,defender,116,22
Англия,Жуков Александр Сергеевич,Динамо,defender,71,31
Англия,Егоров Руслан Аркадьевич,ПСЖ,defender,41,25
Россия,Лебедев Даниил Игоревич,Локомотив,halfdefender,15,5
Бразилия,Андреев Денис Данилович,Зенит,halfdefender,27,20
Нидерланды,Гордеев Вячеслав Константинович,Бавария,attacker,75,6
Нидерланды,Волков Сергей Анатольевич,Динамо,attacker,140,54
Нидерланды,Григорьев Пётр Алексеевич,Динамо,halfdefender,10,0
Бразилия,Яковлев Андрей Георгиевич,Динамо,halfdefender,26,17
Англия,Филиппов Антон Кириллович,ПСЖ,defender,172,13
Россия,Лазарев Вадим Тимофеевич,ЦСКА,attacker,6,3
Испания,Гаврилов Арсений Фёдорович,Ливерпуль,goalkeeper,120,-101
Бразилия,Яковлев Григорий Игоревич,Бавария,halfdefender,53,22
Англия,Беляев Егор Радмирович,Локомотив,goalkeeper,30,-9
Германия,Семёнов Артём Максимович,Спартак,halfdefender,12,3
Нидерланды,Данилов Владимир Тарасович,Бавария,halfdefender,62,38
Франция,Попов Лев Павлович,Ювентус,halfdefender,171,25
Италия,Романов Илья Александрович,Ливерпуль,goalkeeper,113,-67
Нидерланды,Касаткин Руслан Денисович,Арсенал,attacker,153,85
Англия,Касаткин Анатолий Викторович,ЦСКА,halfdefender,19,0
Франция,Сидоров Олег Ильич,Ювентус,halfdefender,137,70
Франция,Лебедев Тихон Станиславович,Динамо,defender,120,19
Россия,Сергеев Владимир Петрович,Динамо,halfdefender,61,23
Нидерланды,Титов Григорий Маркович,Арсенал,halfdefender,147,10
Италия,Андреев Роман Никитич,Арсенал,attacker,171,50
Аргентина,Михайлов Ярослав Сергеевич,Ливерпуль,attacker,19,8
Англия,Калинин Виктор Константинович,ПСЖ,defender,135,2
Аргентина,Беляев Анатолий Васильевич,Манчестер Сити,defender,121,8
Аргентина,Борисов Виктор Георгиевич,ПСЖ,goalkeeper,105,-53
Россия,Кузнецов Лев Леонидович,Арсенал,halfdefender,112,26
Россия,Попов Вячеслав Валентинович,Динамо,halfdefender,70,50
Германия,Гордеев Ярослав Иванович,Ливерпуль,defender,15,0
Англия,Лазарев Георгий Игоревич,Зенит,goalkeeper,38,-11
Италия,Данилов Егор Кириллович,Манчестер Сити,attacker,71,42
Испания,Марков Вячеслав Павлович,Арсенал,defender,71,51
Нидерланды,Васильев Арсений Григорьевич,Реал Мадрид,defender,21,20
Италия,Гусев Андрей Георгиевич,Зенит,defender,71,5
Португалия,Зайцев Вадим Русланович,Динамо,halfdefender,41,10
Нидерланды,Степанов Егор Ярославович,Реал Мадрид,goalkeeper,77,-45
Италия,Андреев Георгий Никитич,Спартак,goalkeeper,141,-31
Германия,Тарасов Фёдор Александрович,Ливерпуль,defender,44,7
Англия,Кузнецов Вячеслав Георгиевич,ЦСКА,goalkeeper,138,-106
Россия,Орлов Руслан Семёнович,Зенит,halfdefender,156,51
Испания,Соколов Никита Ильич,Ювентус,defender,155,38
Россия,Касаткин Пётр Викторович,Спартак,defender,148,4
Аргентина,Григорьев Роман Германович,Ливерпуль,halfdefender,13,4
Германия,Титов Вячеслав Анатольевич,Зенит,defender,173,42
Франция,Сергеев Олег Тарасович,Арсенал,halfdefender,61,57
Португалия,Попов Владимир Арсеньевич,Локомотив,halfdefender,146,14
Россия,Медведев Иван Андреевич,ЦСКА,attacker,147,43
Франция,Гордеев Георгий Тимофеевич,Динамо,defender,140,9
Испания,Медведев Георгий Максимович,Реал Мадрид,defender,102,55
Португалия,Фролов Анатолий Витальевич,ПСЖ,attacker,17,9
Бразилия,Калинин Олег Константинович,Ювентус,attacker,118,55
Англия,Макаров Антон Иванович,Реал Мадрид,defender,173,49
Нидерланды,Беляев Станислав Алексеевич,Манчестер Сити,halfdefender,47,1
Франция,Козлов Глеб Александрович,Арсенал,attacker,138,65
Германия,Павлов Пётр Олегович,Барселона,halfdefender,86,18
Италия,Гаврилов Тихон Борисович,Динамо,defender,147,86
Испания,Савельев Владимир Русланович,Динамо,defender,22,7
Аргентина,Калинин Антон Арсеньевич,Динамо,defender,16,16
Англия,Романов Матвей Равильевич,Динамо,goalkeeper,90,-40
Франция,Жуков Ярослав Евгеньевич,Бавария,defender,71,50
Италия,Кондратьев Тимофей Данилович,Реал Мадрид,goalkeeper,145,-85
Португалия,Мельников Ярослав Константинович,Ювентус,defender,149,5
Аргентина,Лазарев Тихон Сергеевич,ПСЖ,attacker,137,20
Италия,Барсуков Вячеслав Валентинович,Ювентус,halfdefender,96,32
Аргентина,Морозов Андрей Михайлович,Арсенал,attacker,46,16
Англия,Михайлов Григорий Матвеевич,ЦСКА,goalkeeper,113,-87
Португалия,Козлов Дмитрий Александрович,Бавария,defender,19,2
Испания,Тарасов Фёдор Семёнович,ЦСКА,halfdefender,148,61
Россия,Титов Андрей Юрьевич,Барселона,defender,131,84
Италия,Сидоров Ярослав Валерьевич,Бавария,halfdefender,103,2
Россия,Кудрявцев Кирилл Данилович,Ювентус,defender,40,26
Англия,Кузнецов Антон Матвеевич,Ювентус,halfdefender,41,27
Россия,Смирнов Сергей Сергеевич,ЦСКА,halfdefender,118,44
Бразилия,Морозов Владимир Эльдарович,Ювентус,attacker,93,29
Германия,Новиков Ярослав Павлович,Локомотив,defender,175,73
Франция,Соколов Антон Дмитриевич,ПСЖ,attacker,147,19
Россия,Данилов Тихон Игоревич,Бавария,goalkeeper,12,-2
Бразилия,Марков Кирилл Станиславович,ПСЖ,defender,43,10
Аргентина,Марков Фёдор Данилович,Арсенал,halfdefender,91,38
Аргентина,Борисов Михаил Валентинович,Манчестер Сити,defender,120,12
Россия,Антонов Илья Эльдарович,ЦСКА,defender,179,3
Португалия,Воробьёв Фёдор Андреевич,Бавария,attacker,56,12
Россия,Филиппов Станислав Николаевич,Спартак,attacker,148,88
Испания,Захаров Михаил Андреевич,Ювентус,defender,163,51
Италия,Иванов Пётр Павлович,ПСЖ,halfdefender,30,5
Франция,Сидоров Степан Михайлович,Бавария,halfdefender,14,8
Германия,Воробьёв Вячеслав Витальевич,Спартак,attacker,85,73
Италия,Титов Тихон Равильевич,Зенит,defender,103,79
Россия,Никитин Матвей Станиславович,Локомотив,halfdefender,61,38
Нидерланды,Фомин Кирилл Степанович,Ювентус,halfdefender,126,62
Россия,Медведев Степан Дмитриевич,ЦСКА,halfdefender,165,55
Россия,Егоров Станислав Равильевич,Ювентус,attacker,45,2
Англия,Гусев Владимир Матвеевич,ЦСКА,defender,95,89
Аргентина,Степанов Владимир Маркович,Зенит,goalkeeper,32,-13
Италия,Орлов Константин Павлович,Зенит,attacker,96,15
Италия,Тарасов Максим Данилович,Барселона,attacker,118,59
Россия,Григорьев Анатолий Андреевич,Локомотив,goalkeeper,36,-20
Бразилия,Егоров Вячеслав Никитич,Спартак,attacker,136,56
Нидерланды,Куликов Роман Валерьевич,Ювентус,halfdefender,130,11
Аргентина,Куликов Вадим Константинович,Спартак,halfdefender,75,36
Нидерланды,Николаев Виктор Данилович,Барселона,defender,113,63
Россия,Григорьев Кирилл Петрович,Манчестер Сити,halfdefender,100,0
Германия,Кудрявцев Никита Тарасович,Бавария,defender,59,11
Италия,Жуков Григорий Васильевич,Реал Мадрид,defender,137,7
Германия,Васильев Роман Константинович,Ювентус,defender,108,77
Германия,Гусев Артём Анатольевич,ПСЖ,attacker,37,14
Россия,Антонов Матвей Фёдорович,Реал Мадрид,attacker,79,19
Россия,Сергеев Виктор Петрович,Реал Мадрид,halfdefender,75,68
Испания,Шестаков Лев Борисович,Барселона,halfdefender,45,6
Бразилия,Николаев Максим Олегович,Барселона,halfdefender,3,2
Россия,Филиппов Илья Германович,Спартак,halfdefender,71,66
Испания,Сергеев Александр Геннадьевич,Динамо,defender,84,50
Португалия,Соловьёв Егор Максимович,Арсенал,attacker,74,53
Бразилия,Новиков Юрий Кириллович,ЦСКА,defender,60,15
Англия,Павлов Александр Анатольевич,Зенит,attacker,21,18
Португалия,Тарасов Денис Данилович,Спартак,defender,51,42
Нидерланды,Козлов Матвей Иванович,Манчестер Сити,halfdefender,31,22
Аргентина,Семёнов Степан Валентинович,ПСЖ,defender,148,45
Португалия,Яковлев Константин Степанович,ПСЖ,halfdefender,86,70
Португалия,Смирнов Фёдор Иванович,Локомотив,halfdefender,175,44
Нидерланды,Борисов Сергей Степанович,Барселона,halfdefender,84,40
Италия,Борисов Пётр Станиславович,Ювентус,attacker,161,45
Англия,Фёдоров Ярослав Игоревич,Спартак,halfdefender,47,42
Италия,Петров Никита Арсеньевич,Зенит,goalkeeper,115,-64
Нидерланды,Рябов Дмитрий Георгиевич,Барселона,halfdefender,20,19
Аргентина,Соколов Дмитрий Евгеньевич,Спартак,defender,25,5
Франция,Романов Егор Маркович,ЦСКА,halfdefender,144,83
Россия,Николаев Тимофей Радмирович,Зенит,halfdefender,81,58
Германия,Иванов Роман Петрович,Спартак,halfdefender,137,58
Россия,Медведев Фёдор Германович,Локомотив,defender,171,7
Германия,Шестаков Виктор Никитич,Бавария,halfdefender,88,70
Нидерланды,Михайлов Олег Рустамович,Реал Мадрид,attacker,43,36
Россия,Попов Матвей Равильевич,Зенит,defender,180,1
Нидерланды,Волков Тихон Эдуардович,Реал Мадрид,defender,99,34
Россия,Антонов Сергей Алексеевич,ПСЖ,halfdefender,100,81
Франция,Соловьёв Антон Кириллович,Арсенал,attacker,115,78
Германия,Мельников Пётр Иванович,Реал Мадрид,halfdefender,171,44
Нидерланды,Данилов Никита Германович,Ливерпуль,attacker,63,1
Германия,Захаров Павел Никитич,Зенит,goalkeeper,26,-19
Франция,Романов Фёдор Фёдорович,Бавария,halfdefender,84,41
Франция,Захаров Михаил Григорьевич,Динамо,halfdefender,100,28
Италия,Рябов Даниил Иванович,ЦСКА,attacker,124,29
Германия,Барсуков Михаил Анатольевич,Реал Мадрид,defender,36,11
Испания,Яковлев Павел Кириллович,Зенит,defender,105,12
Англия,Андреев Егор Сергеевич,Бавария,defender,51,51
Испания,Романов Никита Эдуардович,Ливерпуль,halfdefender,177,59
Россия,Гусев Валерий Михайлович,Реал Мадрид,defender,140,55
Франция,Сидоров Михаил Рустамович,ПСЖ,halfdefender,140,58
Аргентина,Гордеев Тимофей Ярославович,ПСЖ,halfdefender,39,18
Франция,Фёдоров Никита Вадимович,Барселона,defender,158,77
Аргентина,Куликов Анатолий Данилович,Бавария,defender,72,13
Россия,Михайлов Георгий Иванович,ЦСКА,halfdefender,166,57
Франция,Блинов Даниил Маркович,Локомотив,attacker,65,35
Аргентина,Новиков Лев Степанович,Реал Мадрид,halfdefender,94,87
Испания,Антонов Вадим Максимович,Ювентус,attacker,88,83
Бразилия,Романов Арсений Эдуардович,Динамо,attacker,150,89
Португалия,Шестаков Григорий Германович,Ливерпуль,defender,80,10
Италия,Иванов Никита Денисович,Ювентус,defender,113,29
Англия,Тарасов Валерий Михайлович,Локомотив,halfdefender,122,27
Германия,Соловьёв Лев Валерьевич,Арсенал,defender,40,7
Португалия,Смирнов Анатолий Валерьевич,Зенит,defender,8,4
Нидерланды,Блинов Станислав Геннадьевич,Ливерпуль,halfdefender,0,0
Аргентина,Смирнов Вадим Аркадьевич,Спартак,halfdefender,34,30
Италия,Калинин Константин Анатольевич,Арсенал,halfdefender,126,42
Германия,Титов Валерий Вячеславович,Локомотив,attacker,77,30
Нидерланды,Шестаков Константин Сергеевич,ПСЖ,defender,72,35
Россия,Сидоров Максим Евгеньевич,Барселона,attacker,6,5
Нидерланды,Фёдоров Олег Тарасович,Барселона,attacker,98,24
Португалия,Васильев Дмитрий Константинович,Ливерпуль,attacker,0,0
Италия,Титов Иван Петрович,Арсенал,attacker,75,23
Испания,Кузнецов Тихон Никитич,Ливерпуль,halfdefender,171,77
Франция,Алексеев Глеб Владимирович,Арсенал,attacker,7,0
Бразилия,Михайлов Иван Радмирович,Зенит,defender,125,81
Италия,Гусев Ярослав Данилович,Спартак,defender,165,86
Франция,Титов Тихон Павлович,Бавария,attacker,104,49
Италия,Данилов Арсений Михайлович,ЦСКА,halfdefender,53,42
Германия,Захаров Павел Антонович,Спартак,attacker,93,62
Нидерланды,Романов Роман Ярославович,Барселона,attacker,53,4
Россия,Марков Степан Павлович,Ливерпуль,attacker,155,27
Италия,Попов Юрий Ильич,ЦСКА,goalkeeper,46,-29
Португалия,Николаев Антон Иванович,Барселона,defender,168,19
Германия,Григорьев Ярослав Борисович,Реал Мадрид,halfdefender,4,4
Бразилия,Попов Пётр Радмирович,Манчестер Сити,halfdefender,51,1
Германия,Гаврилов Сергей Петрович,Реал Мадрид,goalkeeper,63,-30
Италия,Лазарев Олег Викторович,Манчестер Сити,defender,87,33
Германия,Козлов Георгий Тимофеевич,Бавария,attacker,171,27
Франция,Борисов Дмитрий Данилович,ЦСКА,halfdefender,19,5
Италия,Гордеев Матвей Арсеньевич,Спартак,attacker,12,5
Россия,Соловьёв Виктор Александрович,Спартак,goalkeeper,65,-45
Россия,Лебедев Кирилл Николаевич,Барселона,halfdefender,67,43
Франция,Марков Владимир Григорьевич,Манчестер Сити,attacker,120,0
Англия,Яковлев Олег Денисович,Ювентус,halfdefender,52,38
Испания,Филиппов Глеб Андреевич,Динамо,defender,56,24
Аргентина,Фролов Станислав Егорович,Ювентус,defender,34,22
Италия,Морозов Денис Антонович,ПСЖ,attacker,127,12
Италия,Сергеев Вадим Борисович,Барселона,defender,112,17
Россия,Соловьёв Егор Степанович,Динамо,attacker,22,17
Россия,Григорьев Георгий Евгеньевич,Спартак,halfdefender,77,72
Нидерланды,Борисов Егор Семёнович,ЦСКА,defender,69,57
Россия,Степанов Александр Романович,Динамо,defender,163,86
Франция,Алексеев Тимофей Денисович,Ювентус,defender,42,14
Испания,Фёдоров Ярослав Арсеньевич,Манчестер Сити,defender,2,1
Англия,Тарасов Кирилл Андреевич,Ливерпуль,defender,86,35
Бразилия,Макаров Павел Ярославович,Барселона,defender,18,12
Италия,Семёнов Ярослав Антонович,Динамо,defender,19,1
Россия,Фомин Сергей Николаевич,Спартак,halfdefender,2,1
Франция,Михайлов Пётр Дмитриевич,Бавария,defender,133,1
Португалия,Шестаков Максим Иванович,Манчестер Сити,halfdefender,19,11
Англия,Гордеев Фёдор Юрьевич,Барселона,attacker,115,82
Испания,Андреев Григорий Дмитриевич,Динамо,halfdefender,161,39
Франция,Васильев Максим Денисович,Спартак,defender,22,8
Испания,Козлов Павел Тимофеевич,Ливерпуль,defender,130,22
Германия,Соколов Константин Егорович,Манчестер Сити,attacker,78,17
Франция,Зайцев Ярослав Ильич,Реал Мадрид,goalkeeper,125,-42
Бразилия,Тарасов Иван Рустамович,Реал Мадрид,attacker,150,52
Италия,Медведев Константин Дмитриевич,Локомотив,defender,82,57
Франция,Степанов Глеб Ярославович,Бавария,defender,46,41
Россия,Гордеев Глеб Ярославович,Динамо,goalkeeper,170,-51
Англия,Михайлов Максим Викторович,Зенит,halfdefender,124,54
Англия,Шестаков Сергей Иванович,ПСЖ,attacker,80,1
Германия,Соколов Никита Рустамович,Реал Мадрид,attacker,157,38
Аргентина,Зайцев Денис Ярославович,ПСЖ,defender,180,62
Англия,Фёдоров Сергей Дмитриевич,Манчестер Сити,defender,33,23
Испания,Новиков Руслан Андреевич,Барселона,defender,111,21
Аргентина,Фёдоров Вячеслав Геннадьевич,Реал Мадрид,defender,18,11
Италия,Лебедев Пётр Тарасович,Барселона,halfdefender,64,60
Аргентина,Кондратьев Вячеслав Ильич,Барселона,goalkeeper,26,-13
Германия,Михайлов Андрей Анатольевич,Локомотив,halfdefender,53,34
Италия,Фёдоров Илья Олегович,Бавария,attacker,84,75
Нидерланды,Титов Степан Матвеевич,ПСЖ,attacker,52,31
Россия,Степанов Михаил Тимофеевич,ЦСКА,attacker,167,16
Англия,Борисов Егор Павлович,Манчестер Сити,defender,121,8
Бразилия,Семёнов Степан Вадимович,ЦСКА,halfdefender,21,2
Италия,Мельников Владимир Вячеславович,Реал Мадрид,halfdefender,59,31
Бразилия,Зайцев Фёдор Борисович,Ливерпуль,halfdefender,157,24
Нидерланды,Воробьёв Илья Маркович,Ливерпуль,halfdefender,48,31
Россия,Мельников Егор Валерьевич,ЦСКА,defender,171,16
Бразилия,Егоров Никита Арсеньевич,Бавария,attacker,64,62
Италия,Семёнов Иван Леонидович,ПСЖ,halfdefender,144,68
Нидерланды,Калинин Дмитрий Михайлович,Ливерпуль,halfdefender,153,86
Аргентина,Соловьёв Тихон Кириллович,Спартак,goalkeeper,79,-19
Италия,Васильев Виктор Ярославович,Ювентус,defender,12,1
Аргентина,Шестаков Георгий Эльдарович,ПСЖ,goalkeeper,126,-11
Англия,Морозов Павел Фёдорович,Реал Мадрид,defender,104,10
Испания,Новиков Егор Тимофеевич,ПСЖ,defender,175,20
Италия,Никитин Илья Васильевич,Арсенал,attacker,115,1
Аргентина,Новиков Лев Степанович,Бавария,halfdefender,64,57
Португалия,Козлов Даниил Денисович,Бавария,halfdefender,95,66
Германия,Захаров Андрей Максимович,Локомотив,attacker,86,50
Франция,Макаров Артём Григорьевич,Ювентус,goalkeeper,126,-9
Россия,Тарасов Вадим Борисович,Спартак,halfdefender,70,41
Нидерланды,Орлов Денис Арсеньевич,ЦСКА,halfdefender,165,18
Нидерланды,Гусев Тимофей Михайлович,ПСЖ,defender,145,35
Англия,Николаев Егор Егорович,Локомотив,halfdefender,174,13
Россия,Николаев Егор Романович,ПСЖ,halfdefender,8,8
Италия,Кудрявцев Руслан Михайлович,ЦСКА,halfdefender,101,21
Португалия,Барсуков Артём Кириллович,Ливерпуль,goalkeeper,13,-7
Бразилия,Соловьёв Глеб Тарасович,Барселона,goalkeeper,65,-26
Италия,Беляев Роман Антонович,Ливерпуль,attacker,15,15
