country,fullName,clubName,position,counterGames,counterGoals
Италия,Кузнецов Никита Алексеевич,Манчестер Сити,attacker,67,64
Франция,Титов Тихон Аркадьевич,Локомотив,defender,28,6
Бразилия,Михайлов Роман Матвеевич,Реал Мадрид,defender,88,38
Италия,Рябов Станислав Георгиевич,Бавария,attacker,172,65
Россия,Беляев Виктор Степанович,Динамо,halfdefender,97,90
Англия,Касаткин Дмитрий Арсеньевич,Манчестер Сити,defender,143,38
Россия,Смирнов Артём Юрьевич,Манчестер Сити,attacker,43,38
Бразилия,Смирнов Александр Дмитриевич,Локомотив,attacker,137,73
Бразилия,Гордеев Юрий Викторович,Динамо,attacker,147,49
Аргентина,Сидоров Григорий Кириллович,Манчестер Сити,halfdefender,33,10
Аргентина,Григорьев Дмитрий Геннадьевич,Спартак,goalkeeper,66,-10
Германия,Калинин Станислав Олегович,Динамо,defender,5,4
Германия,Лебедев Андрей Романович,Ювентус,attacker,150,41
Испания,Борисов Михаил Денисович,Реал Мадрид,attacker,7,1
Италия,Яковлев Вячеслав Андреевич,Арсенал,defender,16,14
Испания,Титов Арсений Данилович,Бавария,halfdefender,69,25
Бразилия,Марков Григорий Аркадьевич,Спартак,attacker,153,21
Франция,Гордеев Олег Денисович,Бавария,goalkeeper,55,-37
Португалия,Степанов Тимофей Павлович,Барселона,defender,173,24
Нидерланды,Никитин Анатолий Павлович,ЦСКА,attacker,142,53
Россия,Никитин Даниил Вадимович,ПСЖ,defender,65,21
Италия,Калинин Даниил Валерьевич,ЦСКА,defender,105,85
Испания,Жуков Анатолий Евгеньевич,Бавария,defender,106,44
Аргентина,Борисов Александр Геннадьевич,Арсенал,halfdefender,27,13
Португалия,Николаев Глеб Тарасович,Локомотив,goalkeeper,52,-41
Франция,Степанов Лев Степанович,Ливерпуль,halfdefender,69,1
Англия,Фролов Глеб Денисович,Арсенал,halfdefender,11,11
Аргентина,Барсуков Матвей Фёдорович,Реал Мадрид,attacker,157,62
Бразилия,Титов Матвей Рустамович,Арсенал,defender,0,0
Франция,Никитин Анатолий Арсеньевич,Локомотив,halfdefender,173,51
Аргентина,Фролов Виктор Ярославович,Спартак,halfdefender,130,0
Бразилия,Павлов Пётр Викторович,Барселона,attacker,34,18
Португалия,Никитин Пётр Олегович,Ювентус,halfdefender,105,36
Франция,Яковлев Руслан Анатольевич,Зенит,halfdefender,134,0
Бразилия,Калинин Вячеслав Никитич,Ювентус,defender,157,32
Нидерланды,Гусев Виктор Алексеевич,ЦСКА,defender,5,2
Нидерланды,Зайцев Антон Евгеньевич,Барселона,attacker,68,49
Нидерланды,Васильев Георгий Германович,Арсенал,attacker,177,83
Франция,Алексеев Ярослав Эльдарович,Динамо,halfdefender,163,54
Франция,Павлов Михаил Алексеевич,Барселона,attacker,112,47
Нидерланды,Борисов Степан Степанович,Динамо,halfdefender,7,5
Германия,Лебедев Георгий Иванович,Манчестер Сити,attacker,30,2
Россия,Куликов Роман Станиславович,Бавария,defender,70,7
Англия,Морозов Ярослав Эльдарович,Арсенал,defender,14,8
Испания,Жуков Вячеслав Русланович,ЦСКА,attacker,153,74
Бразилия,Васильев Константин Арсеньевич,Манчестер Сити,attacker,66,50
Франция,Гаврилов Даниил Кириллович,Арсенал,defender,85,78
Италия,Беляев Вадим Геннадьевич,Локомотив,defender,42,18
Англия,Фёдоров Лев Кириллович,Манчестер Сити,defender,130,46
Нидерланды,Тарасов Сергей Анатольевич,Локомотив,halfdefender,162,33
Италия,Кондратьев Никита Игоревич,Динамо,halfdefender,115,33
Италия,Андреев Антон Евгеньевич,Барселона,defender,1,0
Англия,Кудрявцев Илья Михайлович,Ювентус,goalkeeper,154,-144
Россия,Барсуков Вадим Валерьевич,Зенит,halfdefender,40,33
Англия,Зайцев Анатолий Александрович,ЦСКА,attacker,101,43
Россия,Борисов Лев Кириллович,Манчестер Сити,defender,91,15
Нидерланды,Яковлев Руслан Вадимович,Ливерпуль,defender,19,14
Бразилия,Борисов Ярослав Дмитриевич,ПСЖ,attacker,10,8
Бразилия,Гаврилов Ярослав Евгеньевич,Ливерпуль,defender,177,62
Франция,Морозов Валерий Матвеевич,Манчестер Сити,attacker,4,2
Англия,Кудрявцев Илья Михайлович,Динамо,halfdefender,23,7
Германия,Зайцев Анатолий Евгеньевич,Арсенал,defender,30,27
Испания,Романов Роман Борисович,Манчестер Сити,attacker,93,21
Нидерланды,Марков Дмитрий Петрович,Локомотив,defender,31,25
Франция,Фролов Артём Семёнович,Ливерпуль,halfdefender,139,71
Аргентина,Рябов Виктор Никитич,Манчестер Сити,goalkeeper,46,-29
Италия,Семёнов Руслан Борисович,Зенит,attacker,91,25
Португалия,Степанов Валерий Эльдарович,Манчестер Сити,attacker,59,56
Аргентина,Никитин Константин Степанович,Манчестер Сити,goalkeeper,165,-128
Германия,Воробьёв Руслан Аркадьевич,Барселона,attacker,22,19
Аргентина,Михайлов Артём Денисович,Ливерпуль,defender,47,19
Бразилия,Фролов Ярослав Павлович,Зенит,defender,47,27
Италия,Алексеев Вячеслав Дмитриевич,Бавария,goalkeeper,175,-71
Германия,Савельев Даниил Евгеньевич,ЦСКА,attacker,133,40
Аргентина,Фомин Роман Ярославович,Спартак,defender,134,57
Португалия,Новиков Вячеслав Васильевич,Ювентус,attacker,163,77
Италия,Орлов Артём Валерьевич,ПСЖ,attacker,56,44
Бразилия,Марков Матвей Антонович,ЦСКА,halfdefender,174,1
Нидерланды,Тарасов Лев Леонидович,Спартак,halfdefender,144,66
Бразилия,Сергеев Лев Васильевич,Арсенал,defender,116,59
Россия,Жуков Антон Анатольевич,Ливерпуль,halfdefender,77,30
Аргентина,Кузнецов Олег Тимофеевич,Ливерпуль,attacker,180,13
Португалия,Куликов Глеб Сергеевич,ЦСКА,halfdefender,71,17
Россия,Блинов Фёдор Юрьевич,ПСЖ,halfdefender,98,51
Италия,Степанов Вячеслав Витальевич,Арсенал,attacker,54,5
Франция,Никитин Лев Анатольевич,Ювентус,attacker,22,5
Нидерланды,Петров Никита Матвеевич,Зенит,halfdefender,44,26
Германия,Сидоров Илья Григорьевич,Бавария,goalkeeper,108,-10
Италия,Кондратьев Глеб Егорович,Динамо,halfdefender,31,13
Аргентина,Лазарев Павел Германович,Бавария,attacker,22,2
Аргентина,Медведев Пётр Маркович,Динамо,halfdefender,72,46
Португалия,Яковлев Георгий Андреевич,Ювентус,defender,176,32
Англия,Титов Егор Николаевич,Зенит,defender,177,18
Италия,Гордеев Артём Михайлович,Реал Мадрид,goalkeeper,110,-84
Аргентина,Филиппов Пётр Иванович,ЦСКА,attacker,164,58
Нидерланды,Медведев Сергей Анатольевич,Спартак,defender,104,28
Испания,Куликов Никита Вячеславович,Зенит,defender,61,23
Испания,Куликов Антон Юрьевич,Зенит,defender,39,14
Россия,Блинов Егор Геннадьевич,Зенит,halfdefender,60,55
Бразилия,Павлов Вячеслав Арсеньевич,Ливерпуль,halfdefender,140,26
Франция,Попов Даниил Русланович,Манчестер Сити,defender,37,15
Франция,Барсуков Анатолий Равильевич,Реал Мадрид,attacker,166,52
Испания,Шестаков Роман Радмирович,Реал Мадрид,defender,109,2
Бразилия,Никитин Тимофей Фёдорович,Спартак,attacker,156,47
Франция,Захаров Валерий Дмитриевич,Динамо,halfdefender,13,1
Италия,Гордеев Степан Викторович,ПСЖ,attacker,176,42
Англия,Борисов Руслан Петрович,Зенит,defender,20,3
Нидерланды,Калинин Юрий Кириллович,Ливерпуль,goalkeeper,97,-77
Германия,Марков Артём Данилович,Барселона,attacker,138,49
Франция,Тарасов Даниил Никитич,Реал Мадрид,defender,77,51
Италия,Титов Владимир Эльдарович,Ювентус,goalkeeper,166,-63
Аргентина,Захаров Матвей Константинович,Спартак,halfdefender,137,79
Нидерланды,Касаткин Лев Маркович,Арсенал,defender,45,24
Германия,Иванов Константин Вячеславович,Спартак,halfdefender,32,17
Франция,Борисов Илья Тимофеевич,Динамо,goalkeeper,73,-55
Аргентина,Морозов Павел Борисович,Спартак,attacker,166,22
Россия,Кудрявцев Никита Радмирович,ЦСКА,defender,0,0
Германия,Блинов Анатолий Русланович,Бавария,goalkeeper,76,-19
Португалия,Блинов Георгий Радмирович,Барселона,halfdefender,15,14
Испания,Соловьёв Кирилл Витальевич,Динамо,attacker,41,5
Португалия,Сергеев Андрей Викторович,Барселона,defender,160,66
Россия,Михайлов Юрий Данилович,Бавария,halfdefender,134,87
Нидерланды,Лебедев Вячеслав Равильевич,Барселона,defender,21,11
Испания,Николаев Валерий Павлович,ПСЖ,defender,55,18
Англия,Гаврилов Глеб Игоревич,Спартак,halfdefender,130,50
Аргентина,Барсуков Роман Рустамович,Манчестер Сити,halfdefender,2,2
Португалия,Макаров Дмитрий Валерьевич,Ювентус,attacker,78,13
Нидерланды,Волков Максим Вячеславович,Локомотив,attacker,145,33
Нидерланды,Волков Илья Николаевич,Локомотив,defender,147,0
Италия,Егоров Арсений Романович,Арсенал,defender,89,3
Испания,Козлов Тихон Андреевич,Манчестер Сити,defender,177,18
Аргентина,Степанов Иван Романович,Бавария,goalkeeper,136,-39
Германия,Смирнов Сергей Геннадьевич,ЦСКА,attacker,150,35
Португалия,Гордеев Руслан Никитич,Ювентус,halfdefender,24,18
Аргентина,Михайлов Константин Дмитриевич,Бавария,halfdefender,53,31
Россия,Яковлев Павел Тарасович,Манчестер Сити,halfdefender,62,56
Португалия,Николаев Степан Станиславович,Динамо,halfdefender,106,50
Россия,Степанов Дмитрий Эльдарович,Локомотив,halfdefender,114,27
Аргентина,Барсуков Матвей Радмирович,Спартак,defender,177,87
Нидерланды,Кудрявцев Павел Денисович,Зенит,goalkeeper,22,0
Нидерланды,Никитин Роман Никитич,Спартак,goalkeeper,40,-8
Италия,Никитин Никита Станиславович,Динамо,halfdefender,3,3
Англия,Васильев Иван Александрович,Арсенал,halfdefender,178,43
Россия,Гордеев Денис Алексеевич,Ливерпуль,defender,149,31
Бразилия,Гордеев Анатолий Валентинович,Ювентус,defender,57,9
Нидерланды,Алексеев Никита Станиславович,ЦСКА,goalkeeper,130,-8
Португалия,Данилов Егор Валентинович,Арсенал,defender,29,7
Россия,Медведев Павел Романович,Динамо,attacker,129,79
Бразилия,Мельников Матвей Эдуардович,Барселона,goalkeeper,85,-70
Аргентина,Борисов Михаил Арсеньевич,Ювентус,defender,27,16
Германия,Марков Роман Андреевич,Бавария,defender,111,74
Германия,Тарасов Никита Вадимович,Реал Мадрид,attacker,136,1
Аргентина,Михайлов Юрий Витальевич,Арсенал,defender,21,0
Италия,Козлов Никита Константинович,Бавария,goalkeeper,80,-66
Германия,Марков Павел Матвеевич,Зенит,halfdefender,172,49
Испания,Калинин Арсений Юрьевич,Зенит,defender,45,15
Россия,Шестаков Егор Егорович,Ливерпуль,halfdefender,12,5
Италия,Зайцев Никита Матвеевич,Бавария,halfdefender,0,0
Португалия,Смирнов Артём Васильевич,Локомотив,attacker,158,76
Германия,Смирнов Дмитрий Васильевич,Манчестер Сити,defender,24,17
Англия,Васильев Никита Игоревич,ПСЖ,goalkeeper,101,-50
Нидерланды,Фёдоров Фёдор Игоревич,Реал Мадрид,halfdefender,53,22
Италия,Лебедев Лев Германович,Арсенал,halfdefender,41,40
Аргентина,Медведев Матвей Андреевич,Ливерпуль,halfdefender,57,56
Нидерланды,Филиппов Тимофей Вадимович,Бавария,goalkeeper,29,-19
Испания,Сидоров Руслан Леонидович,Ювентус,defender,35,28
Португалия,Захаров Андрей Олегович,Спартак,attacker,29,3
Португалия,Соловьёв Илья Константинович,Ювентус,defender,5,0
Италия,Антонов Ярослав Тарасович,Барселона,defender,178,28
Италия,Кондратьев Александр Равильевич,Бавария,halfdefender,116,90
Испания,Лебедев Пётр Павлович,ПСЖ,defender,31,2
Германия,Савельев Степан Аркадьевич,Манчестер Сити,halfdefender,70,52
Бразилия,Марков Константин Ильич,ЦСКА,halfdefender,72,66
Германия,Егоров Дмитрий Егорович,ЦСКА,attacker,59,56
Россия,Антонов Анатолий Ильич,Манчестер Сити,attacker,14,6
Германия,Макаров Фёдор Романович,Барселона,attacker,53,9
Бразилия,Касаткин Матвей Георгиевич,Бавария,halfdefender,8,2
Аргентина,Филиппов Станислав Маркович,Зенит,goalkeeper,168,-159
Испания,Лазарев Кирилл Павлович,Спартак,halfdefender,102,53
Португалия,Иванов Вячеслав Эдуардович,Зенит,halfdefender,123,6
Португалия,Мельников Вадим Равильевич,ЦСКА,halfdefender,40,13
Англия,Мельников Лев Алексеевич,Реал Мадрид,attacker,139,64
Испания,Волков Юрий Аркадьевич,Барселона,defender,149,70
Россия,Захаров Александр Максимович,Бавария,attacker,8,5
Италия,Волков Владимир Дмитриевич,ЦСКА,attacker,161,49
Германия,Калинин Андрей Валентинович,Арсенал,attacker,117,23
Франция,Данилов Матвей Вадимович,Арсенал,defender,0,0
Испания,Титов Тихон Максимович,Ювентус,defender,147,55
Аргентина,Степанов Ярослав Алексеевич,Арсенал,goalkeeper,64,-46
Россия,Куликов Пётр Иванович,ПСЖ,halfdefender,177,44
Аргентина,Савельев Пётр Вадимович,Ювентус,halfdefender,29,8
Нидерланды,Волков Анатолий Алексеевич,Спартак,goalkeeper,116,-96
Испания,Воробьёв Вячеслав Эдуардович,Ювентус,defender,76,1
Испания,Никитин Руслан Маркович,Барселона,attacker,114,77
Россия,Морозов Фёдор Егорович,Локомотив,halfdefender,7,7
Португалия,Савельев Вадим Матвеевич,Зенит,goalkeeper,145,-128
Италия,Сидоров Руслан Викторович,Манчестер Сити,halfdefender,53,21
Испания,Касаткин Матвей Вадимович,Зенит,goalkeeper,49,-30
Россия,Никитин Степан Егорович,Динамо,defender,42,6
Португалия,Сидоров Александр Леонидович,Ливерпуль,defender,174,81
Франция,Лазарев Кирилл Тарасович,Арсенал,defender,149,14
Англия,Семёнов Олег Сергеевич,Зенит,goalkeeper,46,-37
Россия,Петров Илья Маркович,Ювентус,halfdefender,83,56
Франция,Гусев Юрий Ильич,Манчестер Сити,attacker,136,36
Испания,Кудрявцев Вадим Михайлович,ЦСКА,halfdefender,136,51
Португалия,Жуков Даниил Матвеевич,ПСЖ,defender,2,0
Португалия,Куликов Владимир Анатольевич,Спартак,goalkeeper,49,-34
Бразилия,Фёдоров Кирилл Тарасович,ЦСКА,defender,138,37
Россия,Павлов Георгий Денисович,Ювентус,defender,99,1
Португалия,Петров Юрий Сергеевич,Спартак,halfdefender,20,10
Италия,Петров Тихон Алексеевич,Локомотив,halfdefender,62,13
Нидерланды,Лебедев Ярослав Васильевич,ПСЖ,goalkeeper,9,-4
Германия,Попов Денис Леонидович,Арсенал,halfdefender,131,52
Англия,Сергеев Станислав Русланович,Зенит,halfdefender,94,22
Бразилия,Романов Илья Михайлович,Локомотив,halfdefender,107,61
Бразилия,Петров Антон Семёнович,Динамо,halfdefender,14,13
Аргентина,Яковлев Тимофей Денисович,Манчестер Сити,goalkeeper,74,-70
Франция,Семёнов Матвей Николаевич,Ювентус,attacker,22,1
Испания,Петров Дмитрий Геннадьевич,Ювентус,attacker,139,39
Аргентина,Данилов Станислав Русланович,Локомотив,defender,180,0
Англия,Никитин Илья Степанович,Барселона,goalkeeper,132,-95
Англия,Соловьёв Ярослав Юрьевич,Арсенал,halfdefender,70,21
Аргентина,Андреев Валерий Анатольевич,Барселона,defender,129,14
Италия,Гусев Дмитрий Максимович,Манчестер Сити,goalkeeper,12,-3
Англия,Кузнецов Константин Аркадьевич,Ювентус,defender,58,13
Испания,Титов Денис Рустамович,Ливерпуль,halfdefender,62,31
Англия,Фомин Александр Витальевич,Барселона,defender,148,74
Германия,Борисов Иван Борисович,Локомотив,goalkeeper,144,-45
Португалия,Савельев Иван Эдуардович,Ювентус,halfdefender,158,58
Италия,Соколов Тимофей Вадимович,Ювентус,goalkeeper,83,-38
Италия,Кудрявцев Иван Петрович,Манчестер Сити,halfdefender,125,89
Испания,Жуков Юрий Константинович,Локомотив,defender,119,22
Аргентина,Лебедев Георгий Станиславович,Ювентус,attacker,85,54
Германия,Новиков Юрий Никитич,Ливерпуль,defender,21,13
Россия,Шестаков Егор Семёнович,Реал Мадрид,attacker,166,6
Франция,Лебедев Григорий Егорович,Локомотив,attacker,51,47
Германия,Васильев Тимофей Маркович,Локомотив,defender,124,73
Испания,Рябов Георгий Эдуардович,Ювентус,halfdefender,8,7
Испания,Волков Егор Борисович,Ливерпуль,defender,31,20
Испания,Беляев Егор Григорьевич,ЦСКА,halfdefender,94,42
Нидерланды,Иванов Виктор Васильевич,Манчестер Сити,defender,64,7
Аргентина,Кузнецов Юрий Анатольевич,Динамо,attacker,9,0
Испания,Лазарев Фёдор Борисович,Локомотив,defender,167,24
Франция,Гусев Лев Радмирович,Зенит,attacker,134,0
Англия,Лазарев Денис Фёдорович,Манчестер Сити,defender,117,46
Франция,Егоров Пётр Никитич,Ливерпуль,defender,123,36
Россия,Гаврилов Арсений Данилович,Ливерпуль,defender,153,71
Португалия,Козлов Андрей Дмитриевич,Ювентус,defender,154,73
Нидерланды,Шестаков Михаил Эльдарович,Спартак,defender,19,2
Португалия,Попов Анатолий Павлович,ЦСКА,halfdefender,70,12
Англия,Лазарев Вячеслав Антонович,Арсенал,halfdefender,135,59
Испания,Воробьёв Кирилл Владимирович,ЦСКА,defender,166,30
Германия,Борисов Михаил Константинович,Бавария,attacker,98,67
Нидерланды,Соколов Артём Анатольевич,Локомотив,halfdefender,137,33
Испания,Никитин Даниил Тимофеевич,ЦСКА,defender,95,85
Аргентина,Лазарев Вадим Кириллович,Реал Мадрид,goalkeeper,164,-69
Италия,Гордеев Степан Фёдорович,Арсенал,halfdefender,136,21
Нидерланды,Яковлев Даниил Маркович,Барселона,goalkeeper,42,-16
Нидерланды,Смирнов Илья Эльдарович,Бавария,defender,163,84
Франция,Семёнов Степан Данилович,ПСЖ,halfdefender,9,7
Италия,Попов Валерий Валентинович,Ливерпуль,defender,154,32
Италия,Сергеев Олег Денисович,ЦСКА,goalkeeper,76,-38
Германия,Титов Егор Леонидович,Локомотив,attacker,17,10
Англия,Егоров Виктор Тимофеевич,Динамо,goalkeeper,153,-24
Англия,Савельев Тимофей Аркадьевич,ЦСКА,halfdefender,138,48
Португалия,Марков Тимофей Эльдарович,Ливерпуль,goalkeeper,137,-79
Италия,Сергеев Пётр Станиславович,Динамо,halfdefender,72,71
Аргентина,Филиппов Кирилл Матвеевич,Ювентус,goalkeeper,60,-51
Англия,Соколов Иван Вадимович,Реал Мадрид,goalkeeper,117,-56
Россия,Данилов Кирилл Степанович,Барселона,halfdefender,165,10
Нидерланды,Петров Глеб Андреевич,Спартак,attacker,14,3
Франция,Смирнов Матвей Иванович,ЦСКА,defender,44,43
Нидерланды,Фролов Владимир Андреевич,Динамо,halfdefender,80,32
Испания,Титов Фёдор Васильевич,ЦСКА,halfdefender,177,49
Испания,Барсуков Григорий Евгеньевич,Манчестер Сити,goalkeeper,176,-32
Испания,Зайцев Александр Рустамович,Ливерпуль,halfdefender,16,16
Португалия,Сидоров Глеб Эльдарович,Динамо,defender,57,28
Нидерланды,Николаев Юрий Ильич,Динамо,halfdefender,126,33
Нидерланды,Мельников Михаил Эльдарович,ЦСКА,defender,150,46
Нидерланды,Григорьев Тимофей Арсеньевич,Бавария,defender,127,43
Италия,Данилов Пётр Витальевич,Зенит,halfdefender,31,15
Нидерланды,Смирнов Андрей Вячеславович,Арсенал,attacker,156,11
Бразилия,Иванов Фёдор Дмитриевич,Ювентус,attacker,89,26
Бразилия,Данилов Олег Олегович,Динамо,defender,27,16
Бразилия,Степанов Олег Геннадьевич,Динамо,halfdefender,131,35
Россия,Степанов Константин Тарасович,Манчестер Сити,attacker,23,21
Англия,Соловьёв Максим Германович,Манчестер Сити,attacker,3,3
Нидерланды,Филиппов Степан Тарасович,Спартак,goalkeeper,77,-47
Англия,Яковлев Пётр Эдуардович,Динамо,defender,59,48
Испания,Сергеев Георгий Геннадьевич,Реал Мадрид,goalkeeper,24,-21
Нидерланды,Титов Тимофей Геннадьевич,Динамо,attacker,34,7
Нидерланды,Сидоров Олег Валентинович,Реал Мадрид,attacker,168,66
Бразилия,Гордеев Дмитрий Геннадьевич,Арсенал,attacker,98,81
Франция,Гордеев Денис Денисович,Зенит,attacker,170,59
Франция,Егоров Сергей Константинович,Динамо,halfdefender,15,0
Италия,Орлов Павел Алексеевич,Арсенал,defender,123,34
Бразилия,Николаев Фёдор Германович,ЦСКА,halfdefender,160,14
Россия,Григорьев Илья Фёдорович,ЦСКА,attacker,140,35
Италия,Яковлев Тихон Максимович,Бавария,attacker,44,24
Россия,Яковлев Пётр Ильич,Ювентус,halfdefender,28,25
Англия,Антонов Георгий Романович,Локомотив,halfdefender,4,0
Нидерланды,Зайцев Тимофей Владимирович,Локомотив,halfdefender,40,19
Нидерланды,Захаров Сергей Эльдарович,Динамо,defender,21,15
Англия,Борисов Георгий Владимирович,Арсенал,defender,106,2
Бразилия,Никитин Ярослав Арсеньевич,Зенит,goalkeeper,14,-1
Нидерланды,Борисов Александр Анатольевич,Ювентус,halfdefender,141,83
Нидерланды,Семёнов Тимофей Андреевич,Локомотив,goalkeeper,91,-17
Португалия,Филиппов Вячеслав Ильич,Арсенал,attacker,115,69
Бразилия,Данилов Григорий Иванович,Барселона,halfdefender,151,72
Аргентина,Егоров Тимофей Никитич,Арсенал,defender,98,81
Португалия,Касаткин Даниил Ярославович,Динамо,attacker,38,30
Бразилия,Куликов Виктор Петрович,Динамо,goalkeeper,89,-56
Аргентина,Павлов Никита Александрович,ЦСКА,attacker,63,26
Германия,Сидоров Фёдор Германович,Манчестер Сити,attacker,7,5
Аргентина,Калинин Олег Эльдарович,Реал Мадрид,defender,167,31
Нидерланды,Гусев Григорий Рустамович,Манчестер Сити,defender,59,54
Португалия,Козлов Роман Данилович,Реал Мадрид,defender,84,26
Португалия,Сидоров Владимир Равильевич,Манчестер Сити,attacker,142,29
Нидерланды,Зайцев Степан Тарасович,Ювентус,halfdefender,45,45
Англия,Петров Дмитрий Вадимович,Барселона,goalkeeper,84,-32
Италия,Воробьёв Арсений Геннадьевич,Манчестер Сити,halfdefender,101,37
Бразилия,Воробьёв Кирилл Константинович,Манчестер Сити,goalkeeper,126,-90
Португалия,Васильев Анатолий Арсеньевич,Бавария,goalkeeper,101,-75
Германия,Петров Егор Леонидович,Манчестер Сити,halfdefender,61,11
Испания,Мельников Александр Николаевич,ПСЖ,attacker,25,7
Португалия,Яковлев Павел Аркадьевич,Ливерпуль,defender,109,51
Бразилия,Калинин Иван Степанович,Локомотив,goalkeeper,98,-87
Россия,Орлов Георгий Ильич,Динамо,attacker,178,10
Нидерланды,Николаев Станислав Павлович,ПСЖ,defender,43,36
Нидерланды,Блинов Максим Станиславович,Бавария,attacker,90,54
Испания,Воробьёв Денис Тимофеевич,Ювентус,halfdefender,75,32
Нидерланды,Морозов Павел Ильич,Ювентус,defender,59,52
Англия,Семёнов Артём Георгиевич,Динамо,defender,15,7
Германия,Кондратьев Владимир Александрович,Манчестер Сити,attacker,91,5
Франция,Павлов Григорий Эдуардович,Зенит,halfdefender,27,10
Россия,Егоров Ярослав Павлович,Реал Мадрид,defender,61,44
Испания,Беляев Юрий Тимофеевич,Барселона,defender,91,51
Аргентина,Степанов Михаил Денисович,Ювентус,defender,159,64
Аргентина,Воробьёв Валерий Тарасович,Зенит,defender,35,10
Англия,Попов Илья Алексеевич,ПСЖ,halfdefender,130,82
Испания,Мельников Юрий Арсеньевич,Спартак,defender,70,65
Испания,Попов Михаил Маркович,Барселона,halfdefender,158,26
Бразилия,Марков Валерий Алексеевич,ЦСКА,attacker,2,0
Англия,Петров Михаил Ярославович,ЦСКА,defender,110,8
Германия,Андреев Станислав Аркадьевич,Локомотив,defender,178,9
Франция,Сидоров Никита Ильич,Бавария,attacker,18,17
Португалия,Васильев Антон Павлович,ЦСКА,halfdefender,43,41
Германия,Михайлов Никита Витальевич,Локомотив,halfdefender,145,68
Португалия,Антонов Дмитрий Валентинович,ЦСКА,defender,40,15
Франция,Шестаков Иван Дмитриевич,Динамо,attacker,121,50
Германия,Андреев Юрий Иванович,Локомотив,defender,165,13
Португалия,Кудрявцев Вадим Русланович,Ювентус,attacker,25,18
Россия,Борисов Георгий Степанович,ЦСКА,defender,118,33
Италия,Фомин Роман Михайлович,Манчестер Сити,goalkeeper,49,-47
Португалия,Сидоров Виктор Антонович,Ювентус,goalkeeper,127,-57
Нидерланды,Жуков Антон Арсеньевич,Реал Мадрид,halfdefender,122,70
Италия,Соловьёв Илья Фёдорович,Барселона,attacker,128,88
Бразилия,Григорьев Георгий Алексеевич,Локомотив,attacker,51,6
Аргентина,Егоров Михаил Маркович,Зенит,attacker,160,45
Германия,Кондратьев Илья Валентинович,Барселона,defender,152,60
Германия,Филиппов Матвей Семёнович,ПСЖ,defender,85,40
Италия,Титов Арсений Андреевич,Ливерпуль,goalkeeper,132,-44
Португалия,Рябов Степан Тарасович,Барселона,attacker,77,49
Нидерланды,Иванов Дмитрий Павлович,Бавария,halfdefender,62,20
Бразилия,Макаров Артём Иванович,Локомотив,halfdefender,37,35
Италия,Лазарев Дмитрий Дмитриевич,ЦСКА,defender,173,37
Россия,Петров Пётр Эдуардович,Барселона,defender,74,27
Испания,Лазарев Виктор Ильич,ПСЖ,defender,21,13
Англия,Андреев Ярослав Фёдорович,Манчестер Сити,defender,60,29
Португалия,Захаров Матвей Антонович,Спартак,defender,121,8
Аргентина,Антонов Александр Анатольевич,Спартак,halfdefender,109,6
Италия,Петров Юрий Матвеевич,Манчестер Сити,attacker,132,31
Франция,Яковлев Сергей Аркадьевич,Манчестер Сити,defender,7,7
Бразилия,Блинов Андрей Вячеславович,Локомотив,attacker,46,40
Нидерланды,Гаврилов Денис Аркадьевич,Спартак,defender,8,3
Испания,Барсуков Станислав Ярославович,Локомотив,goalkeeper,142,-54
Нидерланды,Егоров Иван Григорьевич,Зенит,attacker,176,34
Испания,Гордеев Тимофей Матвеевич,Спартак,defender,179,87
Англия,Шестаков Роман Аркадьевич,Зенит,defender,12,7
Англия,Кондратьев Андрей Валентинович,Зенит,goalkeeper,47,-30
Португалия,Никитин Даниил Валерьевич,Локомотив,defender,140,75
Аргентина,Захаров Кирилл Игоревич,Ювентус,attacker,97,23
Испания,Блинов Лев Данилович,Динамо,goalkeeper,27,-25
Италия,Михайлов Лев Эльдарович,Спартак,goalkeeper,91,-84
Испания,Блинов Виктор Егорович,Зенит,halfdefender,16,15
Португалия,Макаров Егор Витальевич,Ливерпуль,attacker,117,10
Англия,Макаров Пётр Тарасович,Спартак,halfdefender,171,54
Италия,Новиков Арсений Арсеньевич,Ливерпуль,defender,145,51
Германия,Борисов Дмитрий Фёдорович,Манчестер Сити,defender,172,74
Франция,Беляев Григорий Равильевич,Ювентус,defender,128,71
Италия,Антонов Юрий Николаевич,Манчестер Сити,attacker,0,0
Франция,Борисов Вячеслав Петрович,Локомотив,halfdefender,19,17
Англия,Жуков Юрий Петрович,Манчестер Сити,goalkeeper,154,-143
Нидерланды,Борисов Михаил Ярославович,Локомотив,halfdefender,52,42
Франция,Гаврилов Юрий Владимирович,ПСЖ,halfdefender,6,1
Нидерланды,Фомин Матвей Кириллович,Реал Мадрид,halfdefender,67,20
Португалия,Воробьёв Тимофей Рустамович,Локомотив,attacker,22,20
Нидерланды,Козлов Валерий Равильевич,Манчестер Сити,attacker,80,58
Испания,Куликов Арсений Антонович,Барселона,attacker,80,38
Испания,Куликов Никита Николаевич,Динамо,defender,8,3
Россия,Мельников Артём Аркадьевич,Спартак,goalkeeper,35,-32
Португалия,Куликов Арсений Егорович,Манчестер Сити,defender,6,0
Испания,Смирнов Иван Валерьевич,Бавария,defender,76,62
Нидерланды,Фомин Ярослав Фёдорович,Реал Мадрид,halfdefender,176,18
